,Gender,Geographic Region,Loyalty Status,Neighborhood Cluster-7 Level,Affluence Grade,Age,Loyalty Card Tenure,Organics Purchase Count,Organics Purchase Indicator,Total Spend
3220,1,0,0,1,10,44,6,1,1,18000.0
3221,1,3,3,3,9,60,7,0,0,0.01
3222,0,3,3,2,7,34,5,0,0,0.01
3223,1,1,3,2,12,40,4,0,0,0.01
3224,0,2,0,3,8,56,1,0,0,7357.9
3225,0,3,1,3,7,66,3,0,0,20399.2
3226,0,1,3,2,11,51,5,0,0,0.01
3227,0,3,2,1,13,62,9,1,1,1530.0
3228,0,0,3,4,14,43,5,0,0,0.01
3229,0,0,3,5,7,45,6,0,0,0.01
3230,0,3,0,4,7,65,2,0,0,6000.0
3231,0,0,3,3,4,31,8,0,0,0.01
3232,0,3,2,4,10,70,4,0,0,2500.0
3233,1,3,0,1,8,43,5,0,0,6053.35
3234,0,1,1,2,9,62,2,0,0,21000.0
3235,1,1,0,1,5,67,2,0,0,12000.0
3236,0,3,3,4,10,28,7,0,0,0.01
3237,1,2,0,2,9,62,16,0,0,10000.0
3238,1,3,2,5,8,35,9,1,1,50.0
3239,0,0,2,4,12,33,1,0,0,600.0
3240,0,0,2,1,5,64,6,0,0,1000.0
3241,1,1,2,2,8,72,11,0,0,866.88
3242,0,1,3,5,13,28,4,1,1,0.01
3243,0,3,2,0,8,55,6,0,0,3000.0
3244,0,4,2,3,8,35,1,0,0,500.0
3245,0,1,3,1,6,44,5,1,1,0.01
3246,0,1,3,2,7,48,5,0,0,0.01
3247,0,0,2,4,7,55,9,0,0,500.0
3248,0,3,3,4,10,50,8,0,0,0.01
3249,1,0,3,3,13,43,7,1,1,0.01
3250,1,3,0,1,10,68,6,0,0,7053.35
3251,0,0,3,2,12,49,4,1,1,0.01
3252,1,3,0,3,15,57,9,0,0,5180.0
3253,0,1,2,1,2,77,0,0,0,1000.0
3254,0,3,2,3,14,39,8,1,1,420.0
3255,1,1,2,4,12,52,3,0,0,600.0
3256,1,3,2,2,17,39,7,3,1,5000.0
3257,0,2,3,5,7,34,5,0,0,0.01
3258,1,3,2,3,1,50,11,0,0,2000.0
3259,1,1,2,0,7,46,5,0,0,1400.0
3260,0,3,0,2,8,55,8,0,0,12000.0
3261,0,0,0,2,9,61,12,1,1,7500.0
3262,0,3,3,2,15,49,11,2,1,0.01
3263,0,2,0,4,6,43,2,1,1,6000.0
3264,1,0,2,1,6,51,5,0,0,600.0
3265,1,0,0,5,6,52,8,0,0,6000.01
3266,0,2,2,5,5,43,3,1,1,5000.0
3267,0,1,3,2,17,27,5,1,1,0.01
3268,1,0,3,2,6,69,9,0,0,0.01
3269,0,0,0,3,11,61,2,0,0,12000.0
3270,0,1,2,2,10,43,5,1,1,5000.0
3271,0,3,3,5,6,39,4,0,0,0.01
3272,1,0,1,3,7,66,1,0,0,30000.0
3273,1,1,3,2,10,47,5,0,0,0.01
3274,1,0,2,3,9,47,1,0,0,3000.0
3275,0,2,3,0,9,67,5,0,0,0.01
3276,0,0,3,3,9,42,8,1,1,0.01
3277,1,0,2,1,6,56,1,0,0,3000.0
3278,0,3,2,1,8,68,11,0,0,50.0
3279,0,1,2,2,7,48,8,0,0,600.01
3280,0,1,3,3,8,46,5,0,0,0.01
3281,0,1,0,2,7,48,2,0,0,6000.0
3282,1,0,2,1,16,37,9,1,1,75.01
3283,0,3,2,0,6,54,1,0,0,1000.0
3284,1,1,0,2,10,65,26,0,0,10598.78
3285,0,2,2,0,10,44,1,1,1,2000.0
3286,0,0,3,3,9,36,7,1,1,0.01
3287,0,2,0,5,9,68,20,0,0,8500.0
3288,0,3,2,4,9,37,1,0,0,900.0
3289,0,1,3,3,12,30,5,0,0,0.01
3290,0,1,3,5,7,78,4,1,1,0.01
3291,1,3,0,0,10,77,8,1,1,12500.0
3292,1,3,2,1,5,78,32,0,0,5000.0
3293,1,4,1,4,10,74,15,1,1,46445.22
3294,0,3,0,0,4,65,2,0,0,6000.0
3295,0,0,3,2,9,49,4,1,1,0.01
3296,0,0,2,0,9,59,8,1,1,2000.0
3297,0,0,2,4,11,56,5,0,0,480.0
3298,0,0,2,5,7,49,5,0,0,100.01
3299,0,3,0,4,9,68,6,1,1,15000.0
3300,0,0,2,2,6,37,4,1,1,500.0
3301,0,3,0,2,10,52,3,0,0,6000.0
3302,0,3,2,0,11,46,9,0,0,500.0
3303,0,0,0,2,10,32,4,0,0,6000.0
3304,1,4,3,1,7,65,8,0,0,0.01
3305,0,3,0,0,10,63,9,0,0,12000.0
3306,1,0,3,3,8,39,8,1,1,0.01
3307,0,2,2,2,8,63,9,0,0,500.01
3308,0,0,2,4,12,49,8,1,1,3000.0
3309,1,0,2,2,10,61,5,0,0,2500.0
3310,1,3,0,0,5,56,1,0,0,6000.0
3311,0,1,2,2,5,61,5,1,1,4000.0
3312,0,3,2,2,14,36,8,0,0,1000.0
3313,1,3,0,4,11,70,14,0,0,6000.0
3314,0,2,2,5,4,42,8,0,0,0.02
3315,0,0,2,1,10,71,11,0,0,4525.0
3316,0,1,2,1,10,53,9,0,0,600.0
3317,1,4,1,1,8,74,11,0,0,41000.0
3318,0,1,2,0,15,65,2,0,0,3000.0
3319,0,3,3,3,19,56,8,2,1,0.01
3320,1,1,3,3,10,35,5,1,1,0.01
3321,1,0,2,3,8,36,11,0,0,5000.0
3322,0,3,2,2,14,44,9,1,1,600.0
3323,1,3,2,2,8,69,1,0,0,2000.0
3324,1,3,3,2,10,39,5,0,0,0.01
3325,0,3,0,1,13,73,9,1,1,17088.81
3326,0,4,2,2,6,59,1,0,0,2000.0
3327,0,3,2,4,9,43,10,1,1,4000.0
3328,0,1,3,5,15,55,8,2,1,0.01
3329,0,3,2,4,3,47,8,0,0,1420.0
3330,0,3,2,1,6,54,9,1,1,1120.0
3331,0,2,0,0,13,50,3,2,1,6000.0
3332,1,3,0,1,10,61,1,0,0,6000.0
3333,0,1,3,2,8,68,6,0,0,0.01
3334,1,3,0,0,6,54,4,0,0,6000.0
3335,0,1,2,2,7,39,10,1,1,1670.0
3336,1,3,3,3,3,65,8,0,0,0.01
3337,0,4,3,5,6,61,5,0,0,0.01
3338,0,3,0,1,12,61,15,1,1,6000.0
3339,1,1,3,2,7,56,5,0,0,0.01
3340,0,0,0,1,13,38,2,1,1,12000.0
3341,0,3,2,4,6,63,29,0,0,3000.0
3342,0,3,3,5,10,46,5,0,0,0.01
3343,0,3,2,5,12,59,1,0,0,4000.0
3344,0,3,2,1,2,47,5,0,0,1000.0
3345,1,1,3,5,9,58,5,0,0,0.01
3346,1,0,0,4,6,77,17,0,0,9000.0
3347,0,1,3,2,15,46,5,1,1,0.01
3348,1,3,3,5,10,49,4,0,0,0.01
3349,0,0,3,1,7,60,9,0,0,0.01
3350,0,3,0,0,6,61,7,1,1,12607.64
3351,0,2,2,3,15,53,2,1,1,3500.0
3352,0,3,3,0,7,50,5,1,1,0.01
3353,1,0,3,1,7,62,5,0,0,0.01
3354,0,1,2,1,6,49,7,0,0,1000.0
3355,0,3,3,3,3,48,5,0,0,0.01
3356,1,1,2,1,3,52,10,0,0,1000.0
3357,0,0,1,2,12,41,1,1,1,25217.12
3358,0,0,3,5,16,36,4,2,1,0.01
3359,0,4,2,1,9,56,8,1,1,200.01
3360,1,3,2,1,13,47,9,2,1,300.0
3361,0,0,3,5,11,44,5,0,0,0.01
3362,0,0,3,1,15,65,7,1,1,0.01
3363,1,0,0,3,10,50,7,0,0,11141.12
3364,0,0,3,5,12,45,5,2,1,0.01
3365,0,0,0,5,12,77,16,0,0,12000.0
3366,0,3,2,1,8,67,8,0,0,500.0
3367,0,3,2,2,8,72,9,0,0,3000.0
3368,1,3,2,4,3,63,16,0,0,3850.0
3369,0,1,3,1,12,69,6,0,0,0.01
3370,1,3,2,1,9,35,7,0,0,50.01
3371,0,3,3,2,12,39,8,1,1,0.01
3372,0,0,2,3,5,30,2,0,0,50.0
3373,0,3,0,3,5,51,6,0,0,6000.0
3374,1,2,2,2,13,32,1,1,1,1000.0
3375,0,1,0,0,3,72,11,0,0,14000.0
3376,0,3,2,2,7,64,6,0,0,3053.82
3377,0,0,2,5,12,58,5,0,0,4600.0
3378,0,1,3,3,6,55,4,0,0,0.01
3379,1,3,2,1,10,37,10,1,1,50.0
3380,0,2,3,0,11,48,5,0,0,0.01
3381,1,3,2,1,6,33,10,0,0,500.0
3382,1,1,2,0,10,43,3,0,0,3000.0
3383,0,0,3,3,12,35,8,1,1,0.01
3384,0,0,0,4,10,57,6,2,1,5053.82
3385,1,3,2,1,6,58,8,0,0,50.01
3386,1,4,0,1,9,64,8,0,0,5000.01
3387,1,3,2,4,12,34,4,1,1,1000.0
3388,1,0,0,5,13,50,4,0,0,6053.34
3389,0,0,2,3,7,74,8,0,0,4884.25
3390,0,3,2,3,4,68,9,0,0,4800.0
3391,1,3,3,2,6,36,8,1,1,0.01
3392,0,1,0,2,5,60,2,0,0,6000.0
3393,1,0,2,3,8,37,1,0,0,1000.0
3394,1,3,2,4,9,32,5,1,1,1000.0
3395,1,0,2,3,6,64,9,0,0,5000.0
3396,0,1,2,2,8,57,1,0,0,3000.0
3397,0,1,2,1,6,47,8,0,0,500.0
3398,0,0,0,3,8,63,14,0,0,19050.0
3399,0,2,2,1,3,50,9,0,0,2000.0
3400,0,2,0,0,13,54,23,2,1,6000.0
3401,0,1,3,5,16,35,5,2,1,0.01
3402,0,1,3,5,8,31,4,1,1,0.01
3403,0,1,3,4,12,37,8,0,0,0.01
3404,0,0,2,4,8,43,5,1,1,0.02
3405,0,3,0,2,8,49,2,1,1,6000.0
3406,1,3,2,5,7,51,5,0,0,1600.0
3407,1,3,2,4,6,51,8,0,0,1050.0
3408,1,3,0,2,9,61,21,0,0,12000.0
3409,1,1,2,2,8,49,8,0,0,2000.0
3410,1,1,2,3,6,39,4,0,0,1000.0
3411,0,0,2,3,7,55,1,0,0,500.0
3412,0,3,3,4,5,74,12,0,0,0.01
3413,0,0,1,1,6,71,3,0,0,20235.95
3414,0,1,3,1,8,53,5,1,1,0.01
3415,0,3,2,3,12,59,3,0,0,3000.0
3416,0,3,0,0,7,54,8,0,0,6105.32
3417,0,3,3,5,9,32,6,0,0,0.01
3418,1,1,3,2,6,53,5,0,0,0.01
3419,0,1,2,3,11,43,8,0,0,1017.55
3420,0,0,0,1,9,76,8,0,0,9000.0
3421,0,3,3,3,6,66,5,1,1,0.01
3422,1,3,0,3,4,63,7,0,0,6053.35
3423,0,3,3,3,6,29,4,0,0,0.01
3424,0,3,3,2,9,52,7,0,0,0.01
3425,1,3,2,1,20,59,3,2,1,3000.0
3426,1,3,2,3,7,40,6,1,1,1000.0
3427,0,1,2,5,5,67,8,0,0,5000.0
3428,0,3,3,3,8,39,5,1,1,0.01
3429,0,3,0,5,8,75,1,0,0,7923.04
3430,0,1,2,1,7,67,9,0,0,420.0
3431,0,3,2,1,12,64,5,1,1,3000.0
3432,0,0,3,5,6,51,8,0,0,0.01
3433,0,0,0,5,10,43,2,1,1,6000.0
3434,0,0,3,5,11,31,5,0,0,0.01
3435,0,3,2,1,7,40,5,0,0,1500.0
3436,0,2,0,1,13,66,13,1,1,8800.0
3437,0,3,2,3,11,53,8,1,1,3000.0
3438,1,3,3,3,9,53,7,0,0,0.01
3439,0,4,0,1,10,56,15,0,0,16000.0
3440,1,0,0,5,12,69,2,1,1,7500.0
3441,0,2,0,3,6,65,9,0,0,9000.0
3442,1,3,2,5,12,40,4,0,0,1000.0
3443,0,3,0,5,2,72,19,0,0,6053.35
3444,0,2,2,2,6,61,11,0,0,530.0
3445,1,0,2,0,6,69,3,1,1,3000.0
3446,1,3,0,3,9,53,4,0,0,5600.0
3447,0,0,2,2,12,54,1,0,0,3000.0
3448,1,0,2,3,8,76,19,0,0,2000.0
3449,1,0,0,2,5,79,1,0,0,12000.0
3450,0,1,0,4,9,66,1,0,0,9000.0
3451,0,4,3,4,10,33,8,1,1,0.01
3452,0,0,3,5,8,43,5,0,0,0.01
3453,0,1,0,3,10,79,5,0,0,9000.0
3454,0,3,0,5,7,52,2,0,0,9000.0
3455,1,0,0,4,16,71,12,0,0,10000.0
3456,0,3,1,1,11,71,25,0,0,22500.0
3457,1,1,0,0,8,62,6,0,0,7028.0
3458,0,0,2,5,13,62,2,1,1,3000.0
3459,0,3,3,2,7,39,5,1,1,0.01
3460,0,0,2,0,5,61,4,0,0,500.0
3461,0,1,2,5,17,30,1,2,1,1500.0
3462,1,0,0,0,4,58,18,0,0,13000.0
3463,0,0,2,4,6,50,10,1,1,1000.0
3464,1,3,2,0,8,43,1,0,0,5000.0
3465,0,4,0,3,12,65,3,0,0,18279.17
3466,0,0,2,5,3,49,9,0,0,500.0
3467,1,3,0,0,4,43,6,0,0,6000.0
3468,0,0,2,4,11,32,9,1,1,50.0
3469,1,4,2,1,9,67,8,0,0,3000.0
3470,0,1,2,5,6,51,9,0,0,3280.01
3471,0,0,2,2,12,54,5,1,1,2000.0
3472,0,1,0,2,8,70,5,0,0,6315.0
3473,0,0,2,5,13,55,5,0,0,5000.0
3474,0,2,0,0,4,62,3,0,0,6000.0
3475,1,0,2,2,10,69,22,0,0,4800.0
3476,1,0,0,2,9,59,8,0,0,9000.0
3477,0,3,2,1,5,77,0,0,0,420.01
3478,1,4,2,5,6,48,5,0,0,0.02
3479,1,3,2,0,11,70,9,0,0,600.0
3480,1,1,3,5,11,26,5,1,1,0.01
3481,0,2,3,4,6,35,5,0,0,0.01
3482,1,2,2,5,3,76,31,0,0,2000.0
3483,0,3,3,3,5,54,8,0,0,0.01
3484,0,2,0,1,10,48,8,0,0,8100.0
3485,1,0,2,2,6,59,8,0,0,3206.28
3486,1,0,2,5,6,45,9,0,0,600.01
3487,0,3,3,1,9,44,4,1,1,0.01
3488,0,3,2,1,7,68,16,0,0,600.0
3489,0,3,0,0,1,65,5,0,0,6000.0
3490,0,0,0,1,10,63,2,0,0,6000.0
3491,1,0,1,2,10,50,11,0,0,21994.15
3492,0,3,2,3,6,60,4,0,0,2000.0
3493,0,0,3,5,8,51,5,0,0,0.01
3494,1,3,0,2,8,57,7,0,0,6053.35
3495,1,0,3,5,5,31,4,0,0,0.01
3496,1,1,2,5,11,43,11,0,0,420.0
3497,0,3,3,4,4,44,7,0,0,0.01
3498,0,1,2,5,8,63,12,1,1,2600.0
3499,0,1,3,5,7,45,5,0,0,0.01
3500,0,0,0,4,9,26,2,1,1,12000.0
3501,0,1,0,2,12,76,11,0,0,17638.18
3502,1,0,1,3,11,62,8,0,0,44100.01
3503,1,0,0,3,8,67,7,0,0,6105.32
3504,0,1,3,3,7,58,4,0,0,0.01
3505,0,3,2,1,12,40,8,0,0,550.0
3506,0,3,2,1,8,50,8,0,0,4000.0
3507,0,3,0,1,14,39,2,1,1,6000.0
3508,0,3,0,0,14,40,2,0,0,6000.0
3509,0,2,2,1,13,55,2,1,1,1500.0
3510,0,1,2,2,10,48,12,0,0,952.11
3511,0,0,2,2,9,41,6,1,1,3053.82
3512,1,3,2,1,10,65,8,0,0,3000.0
3513,0,3,2,3,12,36,11,1,1,780.0
3514,0,0,3,3,10,49,5,0,0,0.01
3515,1,0,3,3,13,48,4,0,0,0.01
3516,0,3,2,5,27,38,10,3,1,1000.0
3517,1,1,0,4,9,64,1,0,0,6000.0
3518,1,3,0,3,6,43,8,1,1,12105.32
3519,0,3,0,3,10,67,8,0,0,6052.66
3520,1,2,1,3,7,66,17,0,0,50000.0
3521,0,3,3,2,7,46,9,0,0,0.01
3522,0,3,0,1,9,74,17,0,0,18000.0
3523,0,3,2,2,12,45,6,0,0,700.0
3524,1,2,0,1,12,74,12,0,0,6000.0
3525,0,0,2,4,13,74,2,1,1,3000.0
3526,0,0,3,1,14,67,8,0,0,0.01
3527,1,3,2,2,8,45,5,0,0,3000.0
3528,0,1,3,4,9,39,5,1,1,0.01
3529,0,1,0,5,12,68,2,0,0,6000.0
3530,0,1,0,3,19,66,4,1,1,20000.0
3531,0,3,3,3,10,47,9,1,1,0.01
3532,1,0,0,3,8,65,9,0,0,5384.25
3533,0,0,2,0,10,72,13,0,0,3000.0
3534,0,3,2,0,8,74,11,0,0,4884.25
3535,0,2,3,1,14,42,10,1,1,0.01
3536,0,3,0,2,5,74,6,0,0,6000.01
3537,1,3,0,1,8,64,7,0,0,6053.35
3538,0,1,3,3,9,33,4,0,0,0.01
3539,1,3,3,3,11,32,4,0,0,0.01
3540,0,0,0,0,7,54,2,0,0,6000.0
3541,1,3,2,4,8,76,7,0,0,3000.0
3542,1,0,2,4,6,43,5,0,0,250.01
3543,0,1,0,5,6,42,6,1,1,9000.0
3544,0,1,2,5,12,38,5,1,1,0.02
3545,0,0,3,4,11,55,9,0,0,0.01
3546,0,2,2,3,4,58,5,0,0,1040.01
3547,0,4,3,5,9,36,5,0,0,0.01
3548,0,3,0,2,9,75,12,0,0,9985.0
3549,0,3,0,0,7,73,7,0,0,6107.64
3550,0,0,2,2,8,59,2,0,0,35.0
3551,0,3,0,1,9,60,10,0,0,8200.0
3552,1,1,0,3,7,59,4,0,0,10000.0
3553,0,2,0,0,2,69,32,0,0,6000.0
3554,0,2,2,3,5,70,8,0,0,420.0
3555,1,0,0,1,7,68,18,1,1,6000.0
3556,0,0,0,2,7,51,7,0,0,5543.57
3557,1,3,3,5,3,45,8,0,0,0.01
3558,0,0,2,5,4,66,8,1,1,4000.0
3559,0,3,0,0,8,37,2,0,0,6000.0
3560,1,3,2,2,5,73,8,0,0,3000.0
3561,0,0,0,4,4,66,6,0,0,6000.0
3562,1,3,3,4,8,45,9,0,0,0.01
3563,0,4,2,3,6,51,4,0,0,2600.0
3564,0,1,2,1,9,50,21,0,0,4000.0
3565,1,3,3,5,5,51,5,0,0,0.01
3566,0,3,1,4,15,75,7,0,0,31212.02
3567,0,3,0,2,4,69,4,0,0,14000.0
3568,0,0,3,1,9,59,8,0,0,0.01
3569,0,1,3,1,7,35,5,1,1,0.01
3570,0,0,2,3,2,53,20,0,0,50.0
3571,0,3,0,1,14,66,5,0,0,18000.0
3572,0,3,0,2,8,65,8,0,0,12000.0
3573,1,0,2,5,7,50,5,0,0,2000.0
3574,1,3,2,1,6,51,5,0,0,4000.0
3575,0,3,2,1,5,52,11,0,0,600.0
3576,0,4,1,2,6,71,4,0,0,21000.0
3577,0,3,2,0,2,67,9,0,0,1000.0
3578,1,0,3,1,9,50,5,0,0,0.01
3579,0,3,0,0,4,48,1,0,0,6000.0
3580,0,3,0,4,8,70,4,0,0,15000.0
3581,0,3,3,3,8,32,8,1,1,0.01
3582,0,1,2,4,10,35,2,1,1,500.0
3583,0,1,2,3,8,66,4,0,0,3000.0
3584,1,2,3,5,8,49,4,0,0,0.01
3585,0,2,2,2,8,67,8,0,0,18.83
3586,1,3,3,4,12,31,9,0,0,0.01
3587,1,0,0,5,12,65,5,0,0,6000.0
3588,0,0,2,0,4,48,1,0,0,1000.0
3589,0,0,3,2,9,45,5,0,0,0.01
3590,0,1,3,3,12,63,4,0,0,0.01
3591,0,4,2,4,6,45,4,0,0,420.0
3592,0,1,3,5,6,44,9,1,1,0.01
3593,1,3,2,5,8,56,8,0,0,1500.0
3594,0,3,3,1,7,44,5,0,0,0.01
3595,0,3,2,1,11,63,7,0,0,4008.89
3596,0,1,2,1,10,49,8,0,0,2.24
3597,0,4,0,3,11,75,2,1,1,6000.0
3598,0,0,2,2,5,63,5,0,0,1000.0
3599,1,3,2,2,10,41,6,1,1,550.1
3600,0,0,3,3,6,47,8,0,0,0.01
3601,0,0,0,2,12,59,5,2,1,9000.0
3602,0,0,2,1,13,30,5,2,1,2000.0
3603,0,3,0,2,5,63,8,0,0,18500.0
3604,0,3,0,1,8,64,4,1,1,20000.0
3605,0,0,2,5,8,40,5,1,1,0.1
3606,1,0,0,1,10,60,2,0,0,12000.0
3607,0,3,0,2,15,69,2,1,1,6000.0
3608,1,3,2,1,14,39,11,2,1,50.0
3609,0,3,3,1,14,55,8,1,1,0.01
3610,0,3,3,1,12,59,4,0,0,0.01
3611,0,0,0,4,9,33,1,1,1,10000.0
3612,0,0,3,2,6,34,8,1,1,0.01
3613,1,3,0,4,15,48,6,1,1,6000.0
3614,1,1,0,1,11,64,2,0,0,6000.0
3615,0,3,2,3,11,56,9,2,1,1300.0
3616,1,0,3,4,14,39,8,1,1,0.01
3617,1,2,0,1,7,44,8,0,0,14000.0
3618,1,2,0,0,6,32,12,1,1,5264.0
3619,0,3,2,2,8,46,1,0,0,4198.0
3620,0,0,0,5,9,59,1,0,0,6000.0
3621,0,3,2,4,9,69,30,0,0,2000.0
3622,1,3,2,0,9,77,15,0,0,3000.0
3623,1,3,2,0,6,79,5,0,0,3000.0
3624,0,3,0,2,6,51,8,0,0,12000.0
3625,1,1,2,5,7,35,7,0,0,3052.66
3626,1,2,2,5,9,44,4,0,0,1000.0
3627,0,0,3,2,7,61,8,0,0,0.01
3628,0,3,2,3,8,37,1,1,1,100.0
3629,1,3,0,3,11,54,5,0,0,6000.0
3630,0,0,0,2,6,76,1,0,0,20000.0
3631,0,0,0,0,6,52,5,0,0,6000.0
3632,0,0,0,2,10,70,4,1,1,6000.0
3633,0,0,2,3,7,41,8,0,0,500.0
3634,0,1,0,1,10,56,1,0,0,6000.0
3635,1,0,3,4,8,59,7,0,0,0.01
3636,1,1,2,3,13,61,2,0,0,1200.0
3637,0,0,2,2,11,21,2,2,1,3000.0
3638,0,3,3,2,9,35,7,1,1,0.01
3639,1,3,2,0,3,57,9,0,0,0.02
3640,0,0,0,5,11,43,9,0,0,5552.66
3641,0,3,2,1,10,60,5,0,0,3000.0
3642,0,3,0,3,6,52,2,0,0,16000.0
3643,0,4,3,3,7,41,13,1,1,0.01
3644,1,3,2,5,9,47,6,0,0,4750.0
3645,0,0,2,4,9,59,11,0,0,1251.6
3646,0,3,0,1,8,53,10,0,0,6053.34
3647,1,3,3,5,12,36,5,0,0,0.01
3648,0,3,3,2,14,49,8,2,1,0.01
3649,0,2,3,2,2,48,4,0,0,0.01
3650,0,1,3,3,15,57,5,2,1,0.01
3651,0,2,3,1,14,46,5,2,1,0.01
3652,0,1,3,2,9,44,9,0,0,0.01
3653,0,3,2,5,10,36,4,2,1,2100.0
3654,0,3,2,2,8,58,6,0,0,3540.0
3655,1,0,2,5,8,40,4,0,0,960.0
3656,0,0,1,2,9,73,4,0,0,22000.0
3657,0,3,2,4,9,39,6,0,0,1500.0
3658,0,3,2,2,12,37,2,1,1,3000.0
3659,0,1,2,0,4,46,30,0,0,2201.6
3660,0,1,0,1,7,74,5,1,1,6000.0
3661,0,0,2,4,11,66,2,0,0,3000.0
3662,1,3,3,0,8,49,8,0,0,0.01
3663,0,3,0,1,9,53,8,0,0,18105.32
3664,0,3,3,0,11,37,5,1,1,0.01
3665,0,3,0,3,8,76,6,1,1,16106.7
3666,0,3,3,2,15,42,9,1,1,0.01
3667,1,2,0,5,10,74,12,0,0,10000.0
3668,0,1,2,5,8,54,8,0,0,1200.0
3669,1,3,2,1,5,41,24,0,0,20.0
3670,0,0,0,5,9,62,3,1,1,14053.34
3671,0,1,0,5,7,54,3,0,0,6000.0
3672,1,4,0,4,10,74,15,0,0,12158.67
3673,0,1,2,5,7,78,6,0,0,3000.0
3674,0,3,2,2,6,40,4,0,0,3000.0
3675,0,1,0,5,9,46,2,0,0,6000.0
3676,0,1,2,5,10,48,9,0,0,3824.7
3677,0,3,3,1,10,47,4,1,1,0.01
3678,1,3,3,0,5,41,8,0,0,0.01
3679,0,0,2,4,10,37,9,1,1,300.0
3680,0,3,0,1,9,50,5,0,0,8857.64
3681,0,0,0,2,12,70,8,1,1,9000.0
3682,0,3,0,3,9,41,1,0,0,6000.0
3683,1,3,2,1,11,40,5,0,0,1000.0
3684,0,1,3,4,8,41,5,0,0,0.01
3685,0,0,2,4,13,34,3,1,1,5000.0
3686,1,3,3,3,5,42,8,0,0,0.01
3687,1,3,3,2,2,31,5,0,0,0.01
3688,0,3,0,1,10,46,0,0,0,6000.0
3689,1,4,0,1,12,57,8,0,0,12000.0
3690,0,0,2,3,3,42,2,1,1,2000.0
3691,0,3,2,2,11,53,5,1,1,2920.0
3692,0,3,2,1,5,47,4,0,0,4000.0
3693,1,3,2,3,10,70,8,0,0,1500.0
3694,1,3,2,0,5,55,7,0,0,4000.0
3695,0,4,3,4,7,38,5,0,0,0.01
3696,0,1,2,3,7,51,1,0,0,1200.0
3697,0,3,2,2,5,62,9,0,0,3000.0
3698,0,0,2,5,4,57,8,0,0,1248.5
3699,0,0,0,2,8,48,8,0,0,10884.25
3700,1,3,2,0,12,62,5,0,0,2000.0
3701,0,1,2,2,7,51,9,0,0,300.0
3702,1,3,2,4,11,50,4,0,0,1200.0
3703,1,3,0,1,5,66,6,0,0,7000.0
3704,0,3,2,0,9,76,30,1,1,1000.0
3705,0,3,3,1,9,36,9,1,1,0.01
3706,1,0,0,4,5,77,8,0,0,18400.0
3707,0,3,3,2,10,54,7,1,1,0.01
3708,0,0,2,4,6,53,5,0,0,2000.0
3709,0,3,3,4,8,55,4,0,0,0.01
3710,0,3,2,0,13,51,1,0,0,3900.0
3711,1,0,0,4,10,64,5,0,0,6000.0
3712,0,0,3,5,11,31,4,1,1,0.01
3713,1,1,0,3,6,62,2,0,0,12000.0
3714,0,0,0,4,13,42,4,1,1,6000.0
3715,0,3,0,1,7,42,4,0,0,9750.0
3716,0,3,2,2,11,41,3,1,1,5000.0
3717,0,1,0,3,11,43,1,0,0,6000.0
3718,0,0,0,5,7,77,1,0,0,6000.0
3719,0,1,2,0,10,71,8,0,0,3000.0
3720,0,3,2,2,6,33,10,0,0,4800.0
3721,1,0,2,3,6,63,8,0,0,2000.0
3722,1,0,3,5,12,37,8,1,1,0.01
3723,1,0,0,1,11,69,5,0,0,10500.0
3724,0,1,2,5,7,30,9,1,1,600.0
3725,0,1,2,2,8,29,5,0,0,422.91
3726,0,3,2,2,9,50,5,0,0,4100.0
3727,1,0,0,4,7,61,4,1,1,6000.0
3728,1,0,2,2,8,44,2,0,0,3000.0
3729,0,0,3,3,3,66,11,0,0,0.01
3730,0,3,2,1,8,44,11,1,1,1000.0
3731,1,3,2,3,3,76,2,0,0,1500.0
3732,1,3,0,3,7,54,1,0,0,6000.0
3733,1,3,0,1,8,66,8,0,0,12000.0
3734,1,0,2,1,13,52,5,0,0,3000.0
3735,1,0,3,5,4,57,5,0,0,0.01
3736,0,0,3,4,4,42,9,0,0,0.01
3737,0,3,2,2,12,36,5,1,1,600.0
3738,0,3,3,5,4,50,5,0,0,0.01
3739,1,3,2,0,12,46,1,0,0,2100.0
3740,1,0,3,3,6,54,7,0,0,0.01
3741,0,1,3,3,8,47,5,0,0,0.01
3742,0,1,0,0,8,44,3,1,1,8000.0
3743,0,2,3,1,11,50,5,0,0,0.01
3744,1,2,0,5,9,66,8,0,0,10500.0
3745,0,1,3,1,11,35,8,0,0,0.01
3746,1,0,2,2,8,59,7,0,0,3053.82
3747,0,0,1,1,7,56,9,0,0,21800.0
3748,1,0,2,4,11,43,1,0,0,100.0
3749,1,3,0,1,10,66,1,0,0,15000.0
3750,1,3,0,3,9,72,8,0,0,12000.0
3751,1,0,2,3,8,41,4,1,1,2000.0
3752,0,1,2,2,7,77,13,1,1,2500.0
3753,1,3,3,4,10,40,5,0,0,0.01
3754,0,3,2,3,5,39,3,0,0,3000.0
3755,1,3,0,4,3,65,29,0,0,13141.81
3756,0,3,3,3,8,39,8,1,1,0.01
3757,0,3,2,2,2,58,4,0,0,420.0
3758,0,3,3,2,14,34,10,1,1,0.01
3759,0,4,3,5,10,54,8,0,0,0.01
3760,1,3,2,1,7,57,8,0,0,3000.0
3761,0,3,2,2,11,65,7,0,0,50.0
3762,0,4,2,1,7,70,19,0,0,3000.0
