"RB010","RB020","RB030","RB031","RB031_F","RB050","RB050_F","RB070","RB070_F","RB080","RB080_F","RB090","RB090_F","RB200","RB200_F","RB210","RB210_F","RB220","RB220_F","RB230","RB230_F","RB240","RB240_F","RB245","RB245_F","RB250","RB250_F","RB260","RB260_F","RB270","RB270_F","RL010","RL010_F","RL020","RL020_F","RL030","RL030_F","RL040","RL040_F","RL050","RL050_F","RL060","RL060_F","RL070","RL070_F","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2013","DE","96993302",,,3583.72549019608,,,,1951,,"2",,"2",,"2",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97019001",,,3583.72549019608,,,,1948,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97019002",,,3583.72549019608,,,,1955,,"2",,"1",,"3",,,,,,,,,,"11",,,,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","97070801",,,3583.72549019608,,,,1938,,"1",,"1",,"3",,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97070802",,,3583.72549019608,,,,1940,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","97083501",,,3583.72549019608,,,,1938,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97083502",,,3583.72549019608,,,,1941,,"2",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97138601",,,3583.72549019608,,,,1949,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97138602",,,3583.72549019608,,,,1951,,"2",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97143401",,,3583.72549019608,,,,1987,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","97143402",,,3583.72549019608,,,,1987,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,"0",,,,,,"35",,,,,,,,,,,,,,
"2013","DE","97167601",,,3583.72549019608,,,,1949,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97167602",,,3583.72549019608,,,,1956,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97179601",,,3583.72549019608,,,,1954,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97179602",,,3583.72549019608,,,,1962,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","97210201",,,3583.72549019608,,,,1987,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","97210202",,,3583.72549019608,,,,1987,,"2",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","97234001",,,3583.72549019608,,,,1966,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97234002",,,3583.72549019608,,,,1993,,"2",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97246701",,,3583.72549019608,,,,1955,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,"15",,,,,,,,,,,,,,,,
"2013","DE","97246702",,,3583.72549019608,,,,1955,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97299601",,,3583.72549019608,,,,1944,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,"33",,,,,,"0",,,,,,,,,,,,
"2013","DE","97299602",,,3583.72549019608,,,,1940,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97312301",,,3583.72549019608,,,,1966,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97312302",,,3583.72549019608,,,,1993,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97434801",,,3583.72549019608,,,,1989,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97434802",,,3583.72549019608,,,,1987,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97494101",,,3583.72549019608,,,,1971,,"2",,"1",,"2",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","97494102",,,3583.72549019608,,,,1997,,"1",,"2",,"2",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97498801",,,3583.72549019608,,,,1966,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97498802",,,3583.72549019608,,,,1993,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97507101",,,3583.72549019608,,,,1938,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","97507102",,,3583.72549019608,,,,1945,,"2",,"1",,"4",,,,,,,,,,"11",,,,,,,,,,,,"40",,,,,,,,,,,,,,
"2013","DE","97535301",,,3583.72549019608,,,,1975,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","97535302",,,3583.72549019608,,,,1973,,"2",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,"0",,,,,,,,,,,,,,,,
"2013","DE","97565001",,,3583.72549019608,,,,1966,,"2",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97565002",,,3583.72549019608,,,,1993,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97640801",,,3583.72549019608,,,,1938,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97640802",,,3583.72549019608,,,,1940,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97743201",,,3583.72549019608,,,,1983,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","97743202",,,3583.72549019608,,,,1987,,"1",,"1",,"1",,,,,,,,,,,,"5",,,,,,,,"19",,,,,,,,,,,,,,,,
"2013","DE","97827601",,,3583.72549019608,,,,1938,,"1",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","97827602",,,3583.72549019608,,,,1941,,"2",,"1",,"4",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97837501",,,3583.72549019608,,,,1937,,"1",,"2",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97837502",,,3583.72549019608,,,,1940,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97887701",,,3583.72549019608,,,,1936,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","97887702",,,3583.72549019608,,,,1941,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98120501",,,3583.72549019608,,,,1944,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,"0",,,,,,,,,,
"2013","DE","98120502",,,3583.72549019608,,,,1949,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98137201",,,3583.72549019608,,,,1988,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"5",,,,,,,,,,
"2013","DE","98137202",,,3583.72549019608,,,,1981,,"1",,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98144801",,,3583.72549019608,,,,1932,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","98144802",,,3583.72549019608,,,,1935,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98181401",,,3583.72549019608,,,,1983,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"40",,,,,,,,,,,,,,
"2013","DE","98181402",,,3583.72549019608,,,,1986,,"2",,"1",,"2",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98218101",,,3583.72549019608,,,,1941,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98218102",,,3583.72549019608,,,,1950,,"2",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98241301",,,3583.72549019608,,,,1960,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98241302",,,3583.72549019608,,,,1964,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98278401",,,3583.72549019608,,,,1932,,"1",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","98278402",,,3583.72549019608,,,,1932,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","98308601",,,3583.72549019608,,,,1948,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,"30",,,,,,,,,,,,,,,,,,
"2013","DE","98308602",,,3583.72549019608,,,,1968,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98340901",,,3583.72549019608,,,,1987,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","98340902",,,3583.72549019608,,,,1987,,"2",,"1",,"2",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","98364901",,,3583.72549019608,,,,1986,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","98364902",,,3583.72549019608,,,,1987,,"2",,"1",,"3",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98367101",,,3583.72549019608,,,,1984,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,"0",,,,,,,,,,,,
"2013","DE","98367102",,,3583.72549019608,,,,1978,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98414501",,,3583.72549019608,,,,1971,,"1",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,"27",,,,,,"0",,,,,,,,,,,,
"2013","DE","98414502",,,3583.72549019608,,,,1967,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,"0",,"0",,,,,,,,,,
"2013","DE","98451401",,,3583.72549019608,,,,1936,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98451402",,,3583.72549019608,,,,1941,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98451801",,,3583.72549019608,,,,1960,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98451802",,,3583.72549019608,,,,1987,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98491101",,,3583.72549019608,,,,1971,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98491102",,,3583.72549019608,,,,1997,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98535501",,,3583.72549019608,,,,1987,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","98535502",,,3583.72549019608,,,,1989,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98540001",,,3583.72549019608,,,,1966,,"2",,"1",,"4",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98540002",,,3583.72549019608,,,,1993,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98571901",,,3583.72549019608,,,,1954,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,"30",,,,,,,,,,,,,,,,,,
"2013","DE","98571902",,,3583.72549019608,,,,1954,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","98592801",,,3583.72549019608,,,,1964,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98592802",,,3583.72549019608,,,,1967,,"2",,"1",,"4",,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98597101",,,3583.72549019608,,,,1961,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98597102",,,3583.72549019608,,,,1959,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98651501",,,3583.72549019608,,,,1979,,"2",,"1",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98651502",,,3583.72549019608,,,,1981,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98653901",,,3583.72549019608,,,,1947,,"1",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98653902",,,3583.72549019608,,,,1951,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98711301",,,3583.72549019608,,,,1983,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","98711302",,,3583.72549019608,,,,1986,,"2",,"1",,"4",,,,,,,,,,"11",,,,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","98721201",,,3583.72549019608,,,,1959,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","98721202",,,3583.72549019608,,,,1962,,"2",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98733301",,,3583.72549019608,,,,1955,,"2",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98733302",,,3583.72549019608,,,,1993,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","98776401",,,3583.72549019608,,,,1938,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","98776402",,,3583.72549019608,,,,1940,,"2",,"2",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98820201",,,3583.72549019608,,,,1986,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,"0",,,,,,,,,,
"2013","DE","98820202",,,3583.72549019608,,,,1987,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98861501",,,3583.72549019608,,,,1952,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98861502",,,3583.72549019608,,,,1950,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98914901",,,3583.72549019608,,,,1955,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","98914902",,,3583.72549019608,,,,1947,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98933401",,,3583.72549019608,,,,1984,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98933402",,,3583.72549019608,,,,1978,,"1",,"1",,"4",,,,,,,,,,"11",,,,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","98954401",,,3583.72549019608,,,,1962,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98954402",,,3583.72549019608,,,,1964,,"2",,"1",,"4",,,,,,,,,,"11",,"5",,,,"0",,,,,,,,,,"0",,,,,,,,,,
"2013","DE","98995701",,,3583.72549019608,,,,1944,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","98995702",,,3583.72549019608,,,,1940,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99036601",,,3583.72549019608,,,,1948,,"1",,"1",,"3",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99036602",,,3583.72549019608,,,,1952,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99036603",,,3583.72549019608,,,,1968,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","99053501",,,3583.72549019608,,,,1967,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,"40",,,,,,,,,,,,,,,,,,,,
"2013","DE","99053502",,,3583.72549019608,,,,1972,,"2",,"1",,"2",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99053503",,,3583.72549019608,,,,2003,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99075501",,,3583.72549019608,,,,1948,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,"0",,,,,,,,,,
"2013","DE","99075502",,,3583.72549019608,,,,1952,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","99075503",,,3583.72549019608,,,,1968,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99125601",,,3583.72549019608,,,,1964,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99125602",,,3583.72549019608,,,,1967,,"2",,"1",,"2",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99125603",,,3583.72549019608,,,,1994,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99187901",,,3583.72549019608,,,,1982,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99187902",,,3583.72549019608,,,,1981,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99187903",,,3583.72549019608,,,,2009,,"2",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99270201",,,3583.72549019608,,,,1968,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","99270202",,,3583.72549019608,,,,1998,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99270203",,,3583.72549019608,,,,2000,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,"0",,,,"0",,,,,,,,,,
"2013","DE","99285601",,,3583.72549019608,,,,1948,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99285602",,,3583.72549019608,,,,1952,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99285603",,,3583.72549019608,,,,1968,,"1",,"1",,"4",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99311201",,,3583.72549019608,,,,1935,,"1",,"1",,"3",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99311202",,,3583.72549019608,,,,1967,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99311203",,,3583.72549019608,,,,1951,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,"0",,,,,,,,,,,,,,,,
"2013","DE","99329801",,,3583.72549019608,,,,1964,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","99329802",,,3583.72549019608,,,,1970,,"2",,"1",,"2",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99329803",,,3583.72549019608,,,,1997,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99424201",,,3583.72549019608,,,,1967,,"1",,"1",,"2",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","99424202",,,3583.72549019608,,,,1968,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99424203",,,3583.72549019608,,,,1986,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,"0",,,,,,,,,,,,,,,,
"2013","DE","99442201",,,3583.72549019608,,,,1968,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","99442202",,,3583.72549019608,,,,1969,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99442203",,,3583.72549019608,,,,2007,,"1",,"1",,"1",,,,,,,,,,,,,,,,,,,,"15",,,,,,,,,,,,,,,,
"2013","DE","99459601",,,3583.72549019608,,,,1959,,"1",,"1",,"1",,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99459602",,,3583.72549019608,,,,1964,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","99459603",,,3583.72549019608,,,,1984,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99498501",,,3583.72549019608,,,,1986,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99498502",,,3583.72549019608,,,,1987,,"2",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99498503",,,3583.72549019608,,,,2010,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","99601401",,,3583.72549019608,,,,1959,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99601402",,,3583.72549019608,,,,1966,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99601403",,,3583.72549019608,,,,1992,,"1",,"1",,"4",,,,,,,,,,,,"4",,,,,,,,"0",,,,,,,,,,,,,,,,
"2013","DE","99601404",,,3583.72549019608,,,,1995,,"2",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99601501",,,3583.72549019608,,,,1963,,"1",,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99601502",,,3583.72549019608,,,,1966,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99601503",,,3583.72549019608,,,,1994,,"1",,"1",,"3",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99601504",,,3583.72549019608,,,,1997,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99640601",,,3583.72549019608,,,,1972,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99640602",,,3583.72549019608,,,,1980,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99640603",,,3583.72549019608,,,,2012,,"2",,"1",,"2",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99640604",,,3583.72549019608,,,,2012,,"2",,"1",,"4",,,,,,,,,,,,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","99662301",,,3583.72549019608,,,,1959,,"1",,"1",,"3",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99662302",,,3583.72549019608,,,,1966,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","99662303",,,3583.72549019608,,,,1992,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99662304",,,3583.72549019608,,,,1995,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","99669001",,,3583.72549019608,,,,1966,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99669002",,,3583.72549019608,,,,1967,,"2",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99669003",,,3583.72549019608,,,,1995,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99669004",,,3583.72549019608,,,,1996,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","99705101",,,3583.72549019608,,,,1980,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","99705102",,,3583.72549019608,,,,1981,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","99705103",,,3583.72549019608,,,,2008,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
