,PB030: PERSONAL ID,PB020: COUNTRY,PB010: YEAR OF THE SURVEY,PB140: YEAR OF BIRTH,PB150: SEX,PB190: MARITAL STATUS,PB200: CONSENSUAL UNION,PB220A: CITIZENSHIP,PE010: CURRENT EDUCATION ACTIVITY,PE040: HIGHEST ISCED LEVEL ATTAINED,PL031: SELF-DEFINED CURRENT ECONOMIC STATUS,PL035: WORKED AT LEAST 1 HOUR DURING THE PREVIOUS WEEK,PL051: OCCUPATION (ISCO-08 (COM)),PL150: MANAGERIAL POSITION,PH010: GENERAL HEALTH,PH020: SUFFER FROM ANY A CHRONIC (LONG-STANDING) ILLNESS OR CONDITION,PH030: LIMITATION IN ACTIVITIES BECAUSE OF HEALTH PROBLEMS,PH040: UNMET NEED FOR MEDICAL EXAMINATION OR TREATMENT,PH060: UNMET NEED FOR DENTAL EXAMINATION OR TREATMENT,PY010G_PY020G_PY021G_PY050G: EMPLOYEE INCOME,PY035G: CONTRIBUTIONS TO INDIVIDUAL PRIVATE PENSION PLANS,PY080G: PENSION FROM INDIVIDUAL PRIVATE PLANS,PY090G++: SOCIAL BENEFITS,PY090G: UNEMPLOYMENT BENEFITS,PY100G: OLD-AGE BENEFITS,PY110G: SURVIVOR’ BENEFITS,PY120G: SICKNESS BENEFITS,PY130G: DISABILITY BENEFITS,PY140G: EDUCATION-RELATED ALLOWANCES,PD020: Replace worn-out clothes by some new (not second-hand) ones,PD030: Two pairs of properly fitting shoes,PD050: Get-together with friends/family (relatives) for a drink/meal at least once a month,PD060: Regularly participate in a leisure activity,PD070: Spend a small amount of money each week on yourself,PD080: Internet connection for personal use at home,PW130: TRUST IN THE POLITICAL SYSTEM
4691,93879001,DE,2013,1979,1,2.0,1,0,2,1.0,1.0,2,81.0,2.0,2.0,1.0,3.0,2,2,26390.48,828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
4692,93879002,DE,2013,1981,2,2.0,1,0,2,5.0,10.0,2,21.0,2.0,3.0,2.0,3.0,2,2,8128.21,0,0.0,18818.04,18818.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
4693,93892601,DE,2013,1959,1,2.0,3,0,2,5.0,1.0,1,33.0,1.0,1.0,1.0,3.0,2,2,101274.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.0
4698,94070502,DE,2013,1961,2,5.0,1,0,2,3.0,1.0,1,43.0,1.0,1.0,1.0,1.0,2,2,41347.79,430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
4699,94070503,DE,2013,1991,1,1.0,3,0,2,3.0,1.0,1,33.0,2.0,2.0,-1.0,3.0,1,1,26368.26,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
4700,94070504,DE,2013,1996,1,1.0,1,0,2,2.0,1.0,1,72.0,2.0,3.0,1.0,3.0,2,2,1714.31,579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,7.0
4701,94123101,DE,2013,1979,2,2.0,3,0,2,5.0,1.0,1,33.0,1.0,1.0,1.0,3.0,2,2,31924.98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0
4702,94123102,DE,2013,1935,2,4.0,2,0,2,5.0,7.0,1,43.0,2.0,1.0,2.0,-1.0,2,2,0.0,2200,0.0,7748.39,0.0,7748.39,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,3.0,-1.0
4703,94123103,DE,2013,1958,1,2.0,3,0,2,3.0,11.0,2,52.0,1.0,3.0,2.0,3.0,2,2,0.0,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
4704,94123104,DE,2013,1959,2,5.0,3,0,2,3.0,1.0,1,91.0,2.0,1.0,1.0,3.0,2,2,33353.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
4706,94142902,DE,2013,1982,2,2.0,3,0,1,3.0,10.0,1,44.0,2.0,3.0,2.0,1.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0
4707,94145501,DE,2013,1979,2,2.0,3,0,2,3.0,2.0,2,52.0,2.0,2.0,1.0,2.0,2,2,8908.54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,-1.0
4708,94145502,DE,2013,1935,2,2.0,1,0,2,2.0,7.0,2,53.0,-1.0,2.0,2.0,2.0,1,2,0.0,3220,0.0,3918.07,0.0,979.52,2938.55,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,-1.0
4709,94145503,DE,2013,1958,1,1.0,1,0,2,2.0,5.0,2,24.0,2.0,2.0,1.0,3.0,2,2,1897.79,0,0.0,1897.79,0.0,0.0,0.0,0.0,0.0,1897.79,1.0,1.0,1.0,1.0,1.0,2.0,-1.0
4710,94145504,DE,2013,1959,2,2.0,3,0,2,3.0,1.0,2,81.0,1.0,2.0,1.0,2.0,2,-1,28232.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0
4711,94180501,DE,2013,1985,1,2.0,1,0,2,2.0,1.0,2,83.0,2.0,4.0,2.0,3.0,2,2,34273.79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
4712,94180502,DE,2013,1987,2,1.0,3,0,2,3.0,6.0,2,-1.0,-1.0,2.0,2.0,2.0,2,2,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0
4713,94214201,DE,2013,1974,1,1.0,1,0,2,3.0,3.0,1,61.0,2.0,2.0,2.0,3.0,2,2,38578.0,1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0
4715,94234601,DE,2013,1966,1,2.0,1,0,2,5.0,4.0,2,26.0,2.0,3.0,1.0,-1.0,2,2,10398.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
4716,94234602,DE,2013,1968,2,5.0,1,0,2,3.0,1.0,1,13.0,1.0,1.0,2.0,3.0,2,2,43246.67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,5.0
4717,94247101,DE,2013,1964,1,2.0,3,0,2,5.0,4.0,2,33.0,2.0,2.0,2.0,3.0,2,2,7586.22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
4718,94247102,DE,2013,1961,2,1.0,2,0,2,5.0,1.0,1,11.0,2.0,3.0,1.0,2.0,2,2,17527.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0
4719,94247103,DE,2013,1991,1,3.0,2,0,2,3.0,6.0,2,-1.0,2.0,2.0,2.0,3.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,7.0
4721,94272601,DE,2013,1970,1,1.0,3,0,2,3.0,1.0,1,33.0,1.0,1.0,2.0,3.0,2,2,99232.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,-1.0
4723,94272603,DE,2013,1996,2,1.0,3,0,2,2.0,6.0,2,-1.0,2.0,2.0,2.0,3.0,2,2,0.0,892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,6.0
4724,94273801,DE,2013,1979,1,2.0,1,0,2,2.0,1.0,1,93.0,2.0,3.0,2.0,3.0,2,1,38251.57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0
4726,94297701,DE,2013,1983,1,1.0,3,0,2,5.0,1.0,1,72.0,2.0,3.0,2.0,3.0,2,1,27817.51,1679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,9.0
4727,94297702,DE,2013,1982,2,1.0,1,0,2,5.0,1.0,1,25.0,2.0,1.0,1.0,2.0,2,2,19374.53,2354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,-1.0
4730,94409001,DE,2013,1979,1,2.0,1,0,2,5.0,1.0,1,41.0,2.0,2.0,1.0,2.0,2,2,34331.91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0
4731,94409002,DE,2013,1979,2,2.0,1,0,1,3.0,2.0,1,51.0,2.0,2.0,2.0,3.0,2,2,10511.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0
4732,94466301,DE,2013,1956,1,1.0,1,0,2,1.0,8.0,1,-1.0,2.0,2.0,2.0,3.0,2,2,0.0,0,0.0,10561.1,0.0,0.0,0.0,0.0,10561.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
4733,94466302,DE,2013,1965,2,2.0,3,0,2,2.0,2.0,1,52.0,2.0,2.0,1.0,2.0,2,2,11528.29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0
4735,94531201,DE,2013,1959,2,2.0,1,0,2,5.0,10.0,2,31.0,2.0,2.0,2.0,2.0,2,2,0.0,3527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
4736,94531202,DE,2013,1965,1,2.0,3,0,2,5.0,1.0,1,24.0,1.0,2.0,2.0,3.0,2,1,45495.8,1502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4737,94531203,DE,2013,1996,1,1.0,1,0,2,2.0,1.0,2,71.0,2.0,1.0,2.0,3.0,2,1,1829.57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,-1.0
4738,94544101,DE,2013,1979,1,1.0,3,0,2,5.0,1.0,1,33.0,2.0,2.0,2.0,2.0,2,2,25755.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0
4739,94544102,DE,2013,1981,2,5.0,3,0,2,5.0,10.0,1,24.0,2.0,1.0,-1.0,3.0,2,2,0.0,0,0.0,37390.68,37390.68,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
4740,94592501,DE,2013,1965,1,1.0,1,0,2,5.0,1.0,1,22.0,1.0,3.0,1.0,3.0,2,2,49255.82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0
4741,94592502,DE,2013,1971,2,2.0,3,0,2,3.0,2.0,1,51.0,2.0,5.0,2.0,3.0,2,2,7391.47,55,0.0,1676.69,1676.69,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,10.0
4742,94592503,DE,2013,1993,1,1.0,1,0,2,2.0,1.0,1,72.0,2.0,3.0,1.0,3.0,2,2,15809.21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,3.0,-1.0
4743,94592504,DE,2013,1991,2,1.0,1,0,2,2.0,5.0,1,51.0,2.0,2.0,2.0,3.0,2,2,5354.41,5534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
4744,94664101,DE,2013,1969,2,5.0,1,0,2,4.0,1.0,1,52.0,2.0,2.0,2.0,2.0,1,2,25197.31,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0
4745,94664102,DE,2013,1994,1,1.0,1,0,2,2.0,6.0,1,-1.0,2.0,1.0,2.0,1.0,2,2,99.39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0
4746,94664105,DE,2013,1993,1,1.0,1,0,2,1.0,6.0,2,-1.0,2.0,1.0,2.0,3.0,2,2,0.0,2124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
4748,94696104,DE,2013,1973,1,2.0,1,0,2,5.0,1.0,2,81.0,1.0,2.0,1.0,3.0,2,2,15746.75,0,0.0,67.98,67.98,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0
4749,94706801,DE,2013,1969,2,4.0,1,1,2,3.0,5.0,2,94.0,2.0,4.0,1.0,3.0,2,2,0.0,0,0.0,6376.73,6376.73,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
4750,94706802,DE,2013,1994,1,1.0,2,0,2,2.0,1.0,2,72.0,2.0,3.0,1.0,3.0,2,2,4105.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0,8.0
4751,94706805,DE,2013,1993,1,1.0,3,0,2,3.0,11.0,1,-1.0,-1.0,4.0,2.0,3.0,1,2,0.0,661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
4752,94730401,DE,2013,1957,2,2.0,1,0,2,2.0,10.0,1,-1.0,2.0,2.0,2.0,1.0,2,2,0.0,1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4753,94730402,DE,2013,1948,1,4.0,3,0,2,2.0,5.0,2,93.0,2.0,2.0,2.0,3.0,2,2,0.0,0,0.0,4314.23,4314.23,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0
4754,94730403,DE,2013,1987,1,1.0,1,0,1,5.0,6.0,2,26.0,-1.0,2.0,1.0,3.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,3.0,8.0
4755,94730404,DE,2013,1989,1,1.0,3,0,2,5.0,1.0,1,23.0,2.0,4.0,1.0,1.0,2,2,18657.989999999998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,-1.0
4756,94730405,DE,2013,1994,1,1.0,1,0,2,3.0,6.0,2,-1.0,-1.0,2.0,1.0,3.0,2,2,264.85,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
4759,94765901,DE,2013,1969,2,2.0,3,0,2,5.0,2.0,1,41.0,2.0,3.0,2.0,3.0,2,2,25835.61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,8.0
4760,94765902,DE,2013,1994,1,1.0,1,0,2,2.0,1.0,2,72.0,2.0,1.0,1.0,3.0,2,2,2996.6000000000004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0
4761,94765905,DE,2013,1993,1,1.0,3,0,1,1.0,6.0,1,-1.0,2.0,2.0,1.0,3.0,2,2,0.0,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0
4762,94787501,DE,2013,1957,2,2.0,3,1,1,2.0,10.0,2,-1.0,2.0,2.0,2.0,2.0,2,2,0.0,867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0
4763,94787502,DE,2013,1948,1,2.0,3,1,2,5.0,1.0,2,41.0,2.0,1.0,2.0,2.0,2,2,18127.91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
4764,94787503,DE,2013,1987,1,1.0,3,0,2,2.0,6.0,1,52.0,-1.0,3.0,1.0,3.0,2,2,230.19,0,0.0,580.07,0.0,0.0,0.0,0.0,0.0,580.07,3.0,1.0,1.0,1.0,2.0,1.0,6.0
4766,94787505,DE,2013,1994,1,1.0,3,0,2,3.0,6.0,1,-1.0,-1.0,3.0,2.0,3.0,2,2,0.0,6318,0.0,685.55,0.0,0.0,0.0,0.0,0.0,685.55,3.0,1.0,1.0,1.0,1.0,1.0,6.0
4768,94821304,DE,2013,1973,1,1.0,1,0,2,5.0,3.0,1,24.0,1.0,2.0,2.0,2.0,2,2,122166.16,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
4769,94838001,DE,2013,1969,2,5.0,3,0,2,1.0,1.0,1,83.0,1.0,3.0,2.0,2.0,2,2,36334.31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0
4770,94838002,DE,2013,1994,1,1.0,1,0,1,2.0,6.0,1,-1.0,2.0,3.0,1.0,3.0,2,1,0.0,1344,0.0,313.92,0.0,0.0,313.92,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
4771,94838005,DE,2013,1993,1,1.0,3,0,2,1.0,6.0,2,-1.0,2.0,2.0,-1.0,3.0,2,2,6652.71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0
4772,94892601,DE,2013,1939,1,2.0,3,0,2,3.0,7.0,2,52.0,-1.0,3.0,2.0,2.0,2,2,0.0,140,0.0,11360.4,0.0,11360.4,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,3.0,9.0
4773,94892602,DE,2013,1956,2,2.0,3,0,2,2.0,2.0,1,93.0,2.0,1.0,2.0,1.0,2,2,12742.62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0
4774,94892603,DE,2013,1988,2,2.0,3,0,1,2.0,11.0,1,51.0,2.0,1.0,2.0,2.0,2,2,0.0,0,0.0,10952.64,0.0,0.0,0.0,10952.64,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
4776,94892606,DE,2013,1991,1,1.0,1,0,2,3.0,1.0,2,51.0,1.0,2.0,1.0,2.0,2,2,12443.1,4691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,9.0
4777,94892607,DE,2013,1992,1,1.0,3,0,2,2.0,2.0,2,96.0,2.0,1.0,2.0,3.0,2,2,2666.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0
4778,94892608,DE,2013,1991,2,1.0,2,0,2,3.0,6.0,2,-1.0,1.0,2.0,2.0,2.0,2,2,0.0,1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,8.0
4779,94923101,DE,2013,1939,1,2.0,1,0,2,3.0,7.0,1,51.0,1.0,3.0,2.0,3.0,2,2,0.0,420,0.0,14813.08,0.0,14813.08,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0
4780,94923102,DE,2013,1956,2,5.0,1,0,2,5.0,8.0,1,33.0,2.0,3.0,1.0,2.0,2,2,0.0,0,0.0,10057.26,0.0,0.0,0.0,0.0,10057.26,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0
4781,94923103,DE,2013,1988,2,2.0,1,0,2,3.0,11.0,2,51.0,-1.0,2.0,2.0,2.0,2,2,0.0,616,0.0,9339.7,0.0,2271.43,0.0,0.0,7068.27,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
4782,94923104,DE,2013,1985,2,1.0,3,0,2,5.0,6.0,1,43.0,2.0,2.0,2.0,2.0,2,2,14493.56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,8.0
4786,94926701,DE,2013,1939,1,2.0,1,0,2,3.0,7.0,1,51.0,2.0,2.0,2.0,3.0,2,2,0.0,0,0.0,53310.92,0.0,53310.92,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,-1.0
4787,94926702,DE,2013,1956,2,2.0,1,0,2,2.0,2.0,1,33.0,2.0,2.0,-1.0,2.0,2,2,15038.61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0
4788,94926703,DE,2013,1988,2,1.0,1,0,2,3.0,6.0,2,-1.0,2.0,1.0,2.0,3.0,2,2,5353.0,4560,0.0,3170.94,0.0,0.0,0.0,0.0,0.0,3170.94,1.0,1.0,2.0,1.0,1.0,1.0,1.0
4790,94926706,DE,2013,1991,1,1.0,3,0,2,1.0,1.0,1,81.0,2.0,2.0,1.0,1.0,2,2,7966.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0
4792,94926708,DE,2013,1991,2,1.0,3,0,2,3.0,6.0,2,-1.0,2.0,3.0,2.0,3.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0
4793,94943701,DE,2013,1939,1,2.0,3,0,2,3.0,7.0,2,51.0,2.0,1.0,1.0,3.0,2,2,0.0,0,0.0,18514.36,0.0,18514.36,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0
4794,94943702,DE,2013,1956,2,2.0,2,0,2,3.0,2.0,2,41.0,2.0,1.0,2.0,1.0,2,2,4885.49,1824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4795,94943703,DE,2013,1988,2,1.0,3,0,2,3.0,6.0,2,-1.0,2.0,3.0,1.0,2.0,1,-1,1427.66,500,0.0,2350.49,0.0,0.0,0.0,0.0,0.0,2350.49,1.0,1.0,2.0,3.0,1.0,1.0,8.0
4797,94943706,DE,2013,1991,1,1.0,2,0,2,3.0,1.0,2,51.0,1.0,1.0,2.0,2.0,2,2,36209.97,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
4799,94943708,DE,2013,1991,2,1.0,2,0,2,3.0,1.0,1,52.0,2.0,3.0,2.0,3.0,2,2,34774.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,3.0,5.0
4800,94989501,DE,2013,1956,2,1.0,3,0,2,5.0,5.0,1,52.0,2.0,1.0,1.0,2.0,2,2,0.0,0,0.0,50693.74,50693.74,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0
4801,95020801,DE,2013,1964,1,1.0,3,0,2,3.0,1.0,1,33.0,1.0,2.0,2.0,3.0,2,2,41536.78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
4802,95021101,DE,2013,1932,2,4.0,3,0,2,3.0,7.0,1,31.0,2.0,3.0,1.0,3.0,2,2,0.0,200,0.0,24296.23,0.0,2208.75,22087.48,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,3.0,5.0
4803,95067001,DE,2013,1937,2,4.0,3,0,2,3.0,7.0,1,41.0,2.0,2.0,1.0,3.0,2,2,0.0,0,0.0,23760.87,0.0,23760.87,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0
4804,95182601,DE,2013,1956,1,1.0,2,0,2,3.0,1.0,1,74.0,2.0,2.0,2.0,3.0,2,2,43257.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0
4805,95246101,DE,2013,1936,1,2.0,1,0,2,2.0,7.0,2,13.0,2.0,3.0,2.0,3.0,2,2,0.0,0,0.0,11681.27,0.0,11681.27,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
4806,95257001,DE,2013,1938,2,1.0,3,0,2,3.0,7.0,2,31.0,1.0,3.0,2.0,2.0,2,2,0.0,0,0.0,14693.51,0.0,14693.51,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0
4807,95288201,DE,2013,1965,1,5.0,3,0,2,5.0,3.0,2,72.0,2.0,1.0,1.0,2.0,2,2,2004.09,1606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4808,95307101,DE,2013,1964,1,2.0,2,0,2,3.0,1.0,1,43.0,2.0,2.0,2.0,3.0,2,2,39290.93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0
4809,95350001,DE,2013,1978,1,2.0,3,0,2,5.0,5.0,1,71.0,2.0,2.0,1.0,3.0,1,2,0.0,0,0.0,52212.84,52212.84,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
4810,95360601,DE,2013,1953,2,3.0,1,0,2,5.0,5.0,1,21.0,2.0,1.0,1.0,1.0,2,2,0.0,2544,0.0,3141.38,3141.38,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,-1.0
4811,95404001,DE,2013,1937,2,3.0,3,0,2,5.0,7.0,1,33.0,2.0,4.0,2.0,3.0,2,2,2405.39,1300,0.0,5345.31,0.0,5345.31,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
4812,95409801,DE,2013,1947,2,2.0,1,1,2,4.0,7.0,1,13.0,2.0,3.0,1.0,-1.0,2,1,0.0,585,0.0,10673.76,0.0,10673.76,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0
4813,95437101,DE,2013,1940,2,2.0,3,0,2,2.0,7.0,2,41.0,-1.0,2.0,2.0,3.0,2,2,0.0,5000,0.0,3866.57,0.0,3866.57,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,-1.0
4814,95472701,DE,2013,1943,2,1.0,2,0,2,5.0,7.0,2,43.0,2.0,2.0,-1.0,2.0,2,2,0.0,1478,0.0,16994.01,0.0,7762.2,9231.81,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0
4815,95485801,DE,2013,1956,1,1.0,3,0,2,3.0,1.0,1,12.0,2.0,2.0,2.0,3.0,2,2,45631.93,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0
4816,95488301,DE,2013,1964,1,2.0,1,0,2,3.0,1.0,2,22.0,1.0,3.0,2.0,3.0,2,2,36000.41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,-1.0
