"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2012","BE",88261,616.136363636364,"3",1952,"1","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA",59,59,8826,"99","0","0","0"
"2012","BE",88262,616.136363636364,"1",1952,"2","1","1","1","11","NA","NA","NA","NA","NA","0","NA",60,59,8826,"0.7714285714","0","0","0"
"2012","BE",88263,616.136363636364,"1",1988,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","0",23,23,8826,"0.9714285714","1","0","0"
"2012","BE",88491,616.136363636364,"3",1957,"1","1","1","4","11","NA","NA","NA","NA","NA","0","NA",54,54,8849,"1","0","0","100"
"2012","BE",88492,616.136363636364,"3",2003,"2","1","1","1","14","NA","NA","NA","0","NA","0","NA",8,8,8849,"99","1","0","0"
"2012","BE",88493,616.136363636364,"4",1972,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",39,39,8849,"0.9619047619","0","1","100"
"2012","BE",88621,616.136363636364,"4",1963,"1","1","4","1","11","NA","NA","NA","14","NA","NA","NA",48,48,8862,"1","0","0","0"
"2012","BE",88622,616.136363636364,"4",1963,"2","1","2","1","11","NA","NA","NA","NA","0","NA","NA",48,48,8862,"99","0","0","0"
"2012","BE",88623,616.136363636364,"4",1987,"1","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",25,24,8862,"99","0","0","0"
"2012","BE",88671,616.136363636364,"1",1958,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","12",54,53,8867,"0.6095238095","0","0","0"
"2012","BE",88672,616.136363636364,"1",1968,"2","1","3","1","11","NA","NA","NA","0","NA","NA","NA",43,43,8867,"99","0","1","0"
"2012","BE",88673,616.136363636364,"2",2004,"1","1","3","4","11","NA","NA","NA","NA","NA","NA","NA",8,7,8867,"1","0","0","0"
"2012","BE",88721,616.136363636364,"3",1986,"2","1","1","4","11","NA","NA","32","NA","NA","0","NA",26,25,8872,"0.9285714286","0","0","0"
"2012","BE",88722,616.136363636364,"2",1985,"1","1","4","4","NA","NA","NA","NA","4","NA","NA","NA",26,26,8872,"99","0","0","100"
"2012","BE",88723,616.136363636364,"3",2009,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","0",2,2,8872,"99","0","0","0"
"2012","BE",88831,616.136363636364,"1",1959,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",52,52,8883,"0.9714285714","0","1","0"
"2012","BE",88832,616.136363636364,"1",1959,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","0",53,52,8883,"0.5","0","0","0"
"2012","BE",88833,616.136363636364,"4",1988,"2","1","4","1","NA","NA","NA","32","0","NA","NA","NA",23,23,8883,"99","0","0","0"
"2012","BE",88851,616.136363636364,"1",1981,"1","1","4","1","NA","NA","NA","NA","NA","NA","NA","0",31,30,8885,"0.5","0","0","0"
"2012","BE",88852,616.136363636364,"1",1982,"2","1","3","1","NA","NA","NA","NA","NA","NA","0","NA",29,29,8885,"0.9","0","0","0"
"2012","BE",88853,616.136363636364,"3",2006,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",5,5,8885,"0.3333333333","0","0","0"
"2012","BE",89001,616.136363636364,"4",1956,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",55,55,8900,"0.5714285714","0","0","111"
"2012","BE",89002,616.136363636364,"1",1956,"2","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA",55,55,8900,"1","0","1","0"
"2012","BE",89003,616.136363636364,"2",1998,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","0",14,13,8900,"0","2","0","0"
"2012","BE",89101,616.136363636364,"1",1973,"2","1","3","1","NA","NA","NA","NA","NA","0","NA","NA",39,38,8910,"0.5","0","0","1"
"2012","BE",89102,616.136363636364,"3",1971,"1","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA",41,40,8910,"0","0","0","101"
"2012","BE",89103,616.136363636364,"1",1988,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",23,23,8910,"0.6857142857","2","0","111"
"2012","BE",89261,616.136363636364,"1",1981,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",30,30,8926,"0","0","0","0"
"2012","BE",89262,616.136363636364,"3",1982,"2","1","3","4","11","NA","NA","NA","NA","NA","NA","NA",30,29,8926,"0.5","2","0","0"
"2012","BE",89263,616.136363636364,"4",2006,"2","1","1","1","11","NA","NA","NA","NA","0","NA","NA",5,5,8926,"0","0","0","0"
"2012","BE",89391,616.136363636364,"3",1978,"1","1","3","4","NA","NA","NA","NA","1","NA","NA","NA",34,33,8939,"1","0","0","0"
"2012","BE",89392,616.136363636364,"2",1977,"2","1","1","1","14","NA","NA","NA","NA","NA","NA","NA",35,34,8939,"0.8","2","0","0"
"2012","BE",89393,616.136363636364,"4",2010,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",1,1,8939,"99","0","0","0"
"2012","BE",89441,616.136363636364,"2",1969,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",42,42,8944,"0.0833333333","1","0","0"
"2012","BE",89442,616.136363636364,"4",2002,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",10,9,8944,"0.694047619","2","0","101"
"2012","BE",89443,616.136363636364,"2",2004,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","0",8,7,8944,"0.9571428571","0","0","0"
"2012","BE",89581,616.136363636364,"2",1978,"1","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",33,33,8958,"0.8476190476","2","0","0"
"2012","BE",89582,616.136363636364,"4",1977,"2","1","3","4","11","NA","NA","NA","NA","NA","NA","NA",34,34,8958,"0.9083333333","1","0","0"
"2012","BE",89583,616.136363636364,"4",2010,"2","1","4","4","11","NA","NA","NA","0","NA","0","NA",1,1,8958,"99","0","0","100"
"2012","BE",89781,616.136363636364,"1",1955,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",56,56,8978,"0.5","0","0","10"
"2012","BE",89782,616.136363636364,"3",1990,"1","1","2","1","NA","NA","NA","NA","NA","0","NA","NA",22,21,8978,"99","0","0","0"
"2012","BE",89783,616.136363636364,"4",1993,"2","1","4","1","11","NA","NA","NA","0","NA","0","NA",18,18,8978,"1","1","0","100"
"2012","BE",89801,616.136363636364,"3",1959,"2","1","3","1","11","NA","NA","NA","4","0","NA","NA",52,52,8980,"1","0","0","0"
"2012","BE",89802,616.136363636364,"4",1989,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",23,22,8980,"99","1","0","1"
"2012","BE",89803,616.136363636364,"2",1994,"2","1","4","1","11","NA","NA","NA","NA","NA","0","NA",17,17,8980,"0.4444733845","2","0","0"
"2012","BE",90071,616.136363636364,"2",1955,"2","1","1","4","11","NA","35","NA","NA","NA","0","0",56,56,9007,"0.9571428571","0","0","10"
"2012","BE",90072,616.136363636364,"4",1990,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",21,21,9007,"0.8428571429","0","0","0"
"2012","BE",90073,616.136363636364,"2",1993,"2","1","4","1","11","NA","NA","NA","NA","NA","0","NA",18,18,9007,"0.919047619","1","0","0"
"2012","BE",90101,616.136363636364,"2",1983,"2","1","4","4","NA","NA","NA","NA","NA","15","NA","NA",28,28,9010,"1","2","0","0"
"2012","BE",90102,616.136363636364,"4",1961,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","6",50,50,9010,"99","1","0","0"
"2012","BE",90103,616.136363636364,"2",1996,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",15,15,9010,"0.3333333333","0","0","0"
"2012","BE",90191,616.136363636364,"4",1974,"1","1","1","1","NA","NA","NA","NA","NA","0","NA","NA",37,37,9019,"1","0","0","10"
"2012","BE",90192,616.136363636364,"4",1980,"2","1","2","1","11","NA","NA","NA","NA","0","NA","NA",31,31,9019,"0","1","0","0"
"2012","BE",90193,616.136363636364,"3",2000,"1","1","1","1","NA","NA","NA","NA","NA","0","NA","NA",11,11,9019,"99","2","0","111"
"2012","BE",90194,616.136363636364,"3",2008,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",3,3,9019,"0.9821428571","0","0","0"
"2012","BE",90221,616.136363636364,"1",1973,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",38,38,9022,"0.7857142857","2","0","100"
"2012","BE",90222,616.136363636364,"3",1972,"2","1","4","1","NA","NA","NA","9","NA","0","NA","0",40,39,9022,"1","0","0","0"
"2012","BE",90223,616.136363636364,"2",2004,"2","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA",7,7,9022,"1","0","0","0"
"2012","BE",90224,616.136363636364,"1",2006,"1","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",5,5,9022,"0.3142857143","0","0","0"
"2012","BE",90431,616.136363636364,"3",1961,"1","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",51,50,9043,"1","0","0","0"
"2012","BE",90432,616.136363636364,"4",1965,"2","1","1","1","11","NA","32","NA","NA","0","0","6",47,46,9043,"0.6357571543","0","0","0"
"2012","BE",90433,616.136363636364,"1",2002,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","8",9,9,9043,"99","2","0","0"
"2012","BE",90434,616.136363636364,"3",2005,"1","1","1","1","NA","NA","NA","27","4","0","NA","NA",7,6,9043,"0.6666666667","0","1","0"
"2012","BE",90611,616.136363636364,"4",1961,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",51,50,9061,"99","2","0","0"
"2012","BE",90612,616.136363636364,"1",1958,"2","1","4","1","11","NA","NA","NA","NA","0","NA","NA",54,53,9061,"99","0","0","111"
"2012","BE",90613,616.136363636364,"2",1996,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",16,15,9061,"0.6666666667","2","0","0"
"2012","BE",90614,616.136363636364,"3",1999,"1","1","3","4","NA","NA","NA","NA","NA","0","0","NA",13,12,9061,"99","2","0","0"
"2012","BE",90641,616.136363636364,"2",1957,"1","1","1","1","NA","NA","NA","7","NA","NA","NA","0",55,54,9064,"0.3333333333","2","0","0"
"2012","BE",90642,616.136363636364,"3",1991,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",20,20,9064,"99","2","0","110"
"2012","BE",90643,616.136363636364,"4",1956,"2","1","1","1","11","NA","NA","NA","NA","18","NA","NA",56,55,9064,"0.5","2","1","0"
"2012","BE",90644,616.136363636364,"3",1979,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",32,32,9064,"99","1","0","0"
"2012","BE",90691,616.136363636364,"2",1973,"1","1","1","1","11","NA","NA","NA","NA","0","NA","NA",39,38,9069,"99","0","0","0"
"2012","BE",90692,616.136363636364,"3",2004,"1","1","1","1","11","NA","NA","NA","0","NA","NA","NA",8,7,9069,"0.8452380952","0","0","0"
"2012","BE",90693,616.136363636364,"2",2008,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",3,3,9069,"99","0","0","0"
"2012","BE",90694,616.136363636364,"4",1974,"2","1","2","1","NA","NA","NA","NA","NA","0","NA","NA",37,37,9069,"0.5","0","0","0"
"2012","BE",90951,616.136363636364,"1",1967,"1","1","1","1","11","NA","NA","NA","NA","0","NA","0",44,44,9095,"0.5","0","0","1"
"2012","BE",90952,616.136363636364,"2",1998,"2","1","1","1","11","NA","NA","NA","NA","0","0","NA",14,13,9095,"0","0","0","0"
"2012","BE",90953,616.136363636364,"3",2000,"1","1","4","1","11","NA","NA","NA","NA","NA","0","NA",12,11,9095,"1","0","0","0"
"2012","BE",90954,616.136363636364,"4",2004,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",7,7,9095,"0","0","0","0"
"2012","BE",91101,616.136363636364,"2",1972,"1","1","4","1","NA","NA","NA","NA","NA","0","NA","0",40,39,9110,"0.9571428571","0","0","0"
"2012","BE",91102,616.136363636364,"4",1977,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",34,34,9110,"0.7857142857","1","0","0"
"2012","BE",91103,616.136363636364,"4",2000,"1","1","1","1","11","NA","NA","NA","13","NA","NA","0",11,11,9110,"0.9305700256","0","0","0"
"2012","BE",91104,616.136363636364,"1",2004,"2","1","3","4","11","NA","NA","NA","NA","NA","NA","0",7,7,9110,"1","0","0","0"
"2012","BE",91161,616.136363636364,"2",1960,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",52,51,9116,"1","0","1","0"
"2012","BE",91162,616.136363636364,"3",1987,"1","1","4","1","11","NA","NA","NA","NA","0","NA","NA",24,24,9116,"0.5","1","0","0"
"2012","BE",91163,616.136363636364,"4",1988,"1","1","1","1","NA","NA","NA","NA","NA","22","NA","0",24,23,9116,"0.7857142857","2","1","0"
"2012","BE",91164,616.136363636364,"4",1994,"1","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",17,17,9116,"1","2","0","0"
"2012","BE",91301,616.136363636364,"4",1975,"1","1","3","1","14","NA","NA","NA","NA","NA","NA","NA",37,36,9130,"1","0","0","0"
"2012","BE",91302,616.136363636364,"3",1974,"2","1","4","4","11","NA","NA","NA","NA","0","0","NA",37,37,9130,"0.7714285714","0","0","0"
"2012","BE",91303,616.136363636364,"3",2005,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",7,6,9130,"1","0","0","0"
"2012","BE",91304,616.136363636364,"4",2008,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",4,3,9130,"1","0","0","0"
"2012","BE",91341,616.136363636364,"4",1947,"1","1","1","1","11","NA","NA","NA","0","NA","NA","NA",64,64,9134,"0.25","0","0","0"
"2012","BE",91342,616.136363636364,"3",1953,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",58,58,9134,"0.4916666667","0","0","0"
"2012","BE",91343,616.136363636364,"4",1975,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",36,36,9134,"1","0","0","0"
"2012","BE",91344,616.136363636364,"2",1981,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",30,30,9134,"0","0","0","0"
"2012","BE",91401,616.136363636364,"4",1974,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",37,37,9140,"1","0","0","1"
"2012","BE",91402,616.136363636364,"1",2004,"2","1","4","1","11","NA","38","NA","NA","NA","NA","NA",8,7,9140,"1","0","0","0"
"2012","BE",91403,616.136363636364,"4",2006,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",6,5,9140,"0.5","2","0","0"
"2012","BE",91404,616.136363636364,"3",1972,"2","1","3","1","11","NA","NA","NA","NA","0","NA","NA",40,39,9140,"0.3245796161","1","0","0"
"2012","BE",91431,616.136363636364,"2",1961,"1","1","3","4","11","NA","NA","NA","NA","NA","NA","NA",50,50,9143,"1","0","0","0"
"2012","BE",91432,616.136363636364,"1",1965,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",46,46,9143,"0.9571428571","0","0","0"
"2012","BE",91433,616.136363636364,"1",2002,"2","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",9,9,9143,"1","2","0","0"
"2012","BE",91434,616.136363636364,"3",2005,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",6,6,9143,"0.3734600057","0","0","0"
"2012","BE",91671,616.136363636364,"4",1980,"1","1","3","1","NA","NA","NA","NA","NA","NA","0","NA",31,31,9167,"99","0","0","0"
"2012","BE",91672,616.136363636364,"2",1977,"2","1","4","1","NA","NA","NA","NA","8","NA","NA","0",34,34,9167,"99","2","0","0"
"2012","BE",91673,616.136363636364,"2",2003,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",9,8,9167,"99","2","0","0"
"2012","BE",91674,616.136363636364,"1",2006,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",5,5,9167,"0.7504250305","1","1","0"
"2012","BE",91931,616.136363636364,"1",1969,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",42,42,9193,"0","1","0","0"
"2012","BE",91932,616.136363636364,"2",1974,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",37,37,9193,"0.5","0","0","0"
"2012","BE",91933,616.136363636364,"2",2004,"1","1","4","1","NA","NA","NA","NA","7","NA","NA","NA",7,7,9193,"99","0","0","1"
"2012","BE",91934,616.136363636364,"2",2006,"1","1","3","4","11","NA","NA","28","NA","0","NA","NA",5,5,9193,"0.8571428571","0","0","111"
"2012","BE",92031,616.136363636364,"1",1969,"2","1","4","4","11","NA","NA","NA","6","NA","0","NA",43,42,9203,"0.6666666667","0","0","0"
"2012","BE",92032,616.136363636364,"3",2002,"1","1","3","4","11","NA","NA","NA","NA","NA","NA","NA",9,9,9203,"0.7428571429","0","0","0"
"2012","BE",92033,616.136363636364,"4",2004,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",8,7,9203,"0.1863326895","2","0","0"
"2012","BE",92034,616.136363636364,"4",1978,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","10",33,33,9203,"1","0","1","100"
"2012","BE",92181,616.136363636364,"2",1973,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",38,38,9218,"0","2","0","0"
"2012","BE",92182,616.136363636364,"1",1969,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",42,42,9218,"0.5","0","0","0"
"2012","BE",92183,616.136363636364,"4",2006,"2","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA",6,5,9218,"1","0","0","0"
"2012","BE",92184,616.136363636364,"2",2009,"2","1","3","1","NA","NA","NA","NA","9","NA","NA","NA",2,2,9218,"0.3333333333","2","0","0"
"2012","BE",92571,616.136363636364,"3",1973,"1","1","3","1","11","NA","NA","NA","NA","0","NA","NA",38,38,9257,"0.6666666667","0","0","101"
"2012","BE",92572,616.136363636364,"3",2004,"1","1","3","4","14","NA","NA","NA","NA","0","NA","NA",8,7,9257,"0","0","0","0"
"2012","BE",92573,616.136363636364,"4",2008,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",4,3,9257,"0","0","0","0"
"2012","BE",92574,616.136363636364,"3",1974,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",37,37,9257,"0.25","0","0","0"
"2012","BE",92581,616.136363636364,"1",1969,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","0",43,42,9258,"0.125","0","0","0"
"2012","BE",92582,616.136363636364,"2",2000,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",12,11,9258,"0.875","0","0","0"
"2012","BE",92583,616.136363636364,"2",2004,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",8,7,9258,"99","0","0","0"
"2012","BE",92584,616.136363636364,"1",1969,"2","1","1","1","11","NA","32","NA","NA","NA","NA","NA",43,42,9258,"0.3726653791","0","0","0"
"2012","BE",92701,616.136363636364,"1",1973,"1","1","3","1","11","NA","NA","NA","0","NA","NA","9",38,38,9270,"0.5","1","0","0"
"2012","BE",92702,616.136363636364,"3",2003,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",8,8,9270,"1","0","0","0"
"2012","BE",92703,616.136363636364,"4",2006,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",6,5,9270,"0.1203800171","0","0","0"
"2012","BE",92704,616.136363636364,"3",1965,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",46,46,9270,"0.5509500427","0","0","100"
"2012","BE",92791,616.136363636364,"3",1957,"1","1","1","1","NA","NA","NA","NA","NA","0","NA","NA",54,54,9279,"1","0","0","111"
"2012","BE",92792,616.136363636364,"3",1963,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",48,48,9279,"1","0","0","110"
"2012","BE",92793,616.136363636364,"1",1987,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",25,24,9279,"0","1","1","0"
"2012","BE",92794,616.136363636364,"1",1991,"2","1","4","1","11","NA","NA","NA","NA","0","NA","0",20,20,9279,"0.7857142857","2","0","0"
"2012","BE",92851,616.136363636364,"4",1965,"1","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",46,46,9285,"0","2","0","0"
"2012","BE",92852,616.136363636364,"4",1968,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",44,43,9285,"0.8428571429","0","0","0"
"2012","BE",92853,616.136363636364,"3",1998,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",13,13,9285,"99","2","0","0"
"2012","BE",92854,616.136363636364,"4",1999,"1","1","1","4","11","NA","NA","NA","0","0","NA","NA",13,12,9285,"0.5","0","0","0"
"2012","BE",93111,616.136363636364,"4",1967,"1","1","1","1","NA","NA","6","NA","NA","NA","0","NA",44,44,9311,"1","0","0","0"
"2012","BE",93112,616.136363636364,"3",1997,"1","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",15,14,9311,"0.5","0","0","0"
"2012","BE",93113,616.136363636364,"1",2000,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",11,11,9311,"1","1","0","0"
"2012","BE",93114,616.136363636364,"3",1970,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",41,41,9311,"0.8857142857","0","0","0"
"2012","BE",93151,616.136363636364,"3",1961,"1","1","1","1","11","NA","NA","NA","NA","NA","0","NA",51,50,9315,"0.8634283376","0","0","0"
"2012","BE",93152,616.136363636364,"3",1967,"2","1","3","4","NA","NA","NA","NA","NA","40","NA","NA",44,44,9315,"0.4702380952","0","0","0"
"2012","BE",93153,616.136363636364,"4",1990,"1","1","1","1","11","NA","NA","NA","NA","0","NA","NA",21,21,9315,"0.5333333333","0","0","100"
"2012","BE",93154,616.136363636364,"2",1998,"2","1","3","1","11","NA","NA","34","NA","NA","NA","NA",13,13,9315,"1","0","0","111"
"2012","BE",93351,616.136363636364,"3",1976,"2","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",35,35,9335,"0.8714285714","0","0","0"
"2012","BE",93352,616.136363636364,"1",1977,"1","1","1","1","11","NA","NA","NA","0","NA","0","NA",34,34,9335,"99","0","0","0"
"2012","BE",93353,616.136363636364,"2",2005,"2","1","4","4","11","NA","32","NA","NA","NA","NA","NA",6,6,9335,"0.625","2","0","0"
"2012","BE",93354,616.136363636364,"2",2010,"1","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",1,1,9335,"1","0","0","0"
"2012","BE",93441,616.136363636364,"4",1987,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",25,24,9344,"99","2","0","0"
"2012","BE",93442,616.136363636364,"2",1976,"1","1","4","1","11","NA","NA","NA","NA","0","NA","NA",35,35,9344,"99","2","0","0"
"2012","BE",93443,616.136363636364,"3",2008,"1","1","1","1","11","NA","NA","NA","NA","NA","0","NA",3,3,9344,"99","0","0","0"
"2012","BE",93444,616.136363636364,"3",2010,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","5",2,1,9344,"99","0","0","0"
"2012","BE",93451,616.136363636364,"1",1963,"1","1","4","1","11","NA","NA","NA","NA","0","NA","0",49,48,9345,"0.5","0","0","0"
"2012","BE",93452,616.136363636364,"3",1960,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",51,51,9345,"1","2","0","0"
