"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","BE",8658,"3","2013","28",21259,22206,0,0,,,,,,,,0,1676,0,0,0,,0,,0,0,0,,-947,,"3","3","3","1","1","1","1","1","1","1","1","3","2500","2","1","2","2","2","2","1","2","6","2","1","NA","NA","462.83","248","1","1","1","NA","NA","NA","1","NA","NA","1","NA","NA","NA","1","1","NA",,"3",2,,,,,
"2013","BE",8672,"2","2013","9",51572,36734,0,0,,,,,,,,0,1848,0,0,0,,0,,0,0,0,,14838,,"NA","3","3","1","1","1","1","1","1","1","1","2","1730","1","NA","2","2","2","2","3","2","6","2","1","600","NA","743","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA",,"3",1.8,,,,,
"2013","BE",8688,"4","2013","24",100675,92422,0,0,,,,,,,,0,6208,0,0,0,,0,,0,0,0,,8253,,"NA","3","3","2","1","1","1","1","1","1","1","4","NA","1","3","1","2","2","2","1","1","3","1","1","NA","NA","659.29","NA","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA",,"3",1.8,,,,,
"2013","BE",8699,"2","2013","16",152833,153850,0,0,,,,,,,,0,0,0,0,0,,300,,0,0,0,,-1017,,"NA","3","NA","1","1","1","1","1","1","1","2","6","5000","3","NA","2","2","2","1","4","1","6","2","1","NA","NA","658.67","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","BE",8702,"2","2013","12",33904,33701,0,0,,,,,,,,0,971,0,0,0,,0,,0,0,0,,203,,"NA","NA","3","1","1","1","1","1","1","3","3","4","1000","2","2","2","2","2","1","1","2","5","2","1","395","NA","622.41","365","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA",,"3",1.8,,,,,
"2013","BE",8704,"3","2013","6",92810,93889,0,0,,,,,,,,0,273,0,0,0,,137,,0,0,0,,-1079,,"3","3","NA","2","1","1","1","1","1","1","1","3","2800","3","1","2","2","2","2","2","1","5","2","1","NA","NA","482.5","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","1","1","1",,"3",1.8,,,,,
"2013","BE",8725,"2","2013","18",78705,50672,0,0,,,,,,,,0,1964,0,0,0,,47,,0,0,0,,28033,,"3","3","NA","1","1","1","1","1","1","1","1","5","4000","1","NA","2","1","2","2","2","4","6","2","1","500","NA","507.97","NA","1","1","1","1","NA","1","1","NA","NA","NA","NA","1","1","NA","NA","NA",,"3",2,,,,,
"2013","BE",8730,"3","2013","10",11750,11186,0,0,,,,,,,,0,1001,0,0,0,,0,,0,0,0,,565,,"3","3","3","1","1","2","1","1","1","1","1","5","2500","3","1","1","2","2","2","3","2","4","2","1","278","NA","678.64","NA","1","1","1","1","NA","NA","NA","1","NA","1","2","NA","2","NA","NA","NA",,"3",1.8,,,,,
"2013","BE",8731,"2","2013","20",23162,21565,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1597,,"3","3","3","1","1","2","1","1","3","1","1","5","1500","1","NA","2","2","2","2","1","2","6","2","1","NA","NA","390.62","2800","1","1","3","NA","NA","1","1","NA","1","NA","NA","1","1","NA","NA","NA",,"3",1.8,,,,,
"2013","BE",8736,"2","2013","42",24576,20086,0,0,,,,,,,,0,2682,0,0,0,,0,,0,0,0,,4489,,"3","3","NA","1","1","1","1","1","1","1","1","5","1900","2","NA","2","1","1","2","2","2","6","2","1","1239","NA","654.22","NA","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","1","NA","1","NA","1",,"3",2,,,,,
"2013","BE",8740,"2","2013","23",78694,56678,0,0,,,,,,,,0,1309,0,0,0,,0,,0,0,0,,22015,,"NA","3","3","1","1","1","1","1","1","1","1","6","2750","3","3","2","2","2","2","3","1","6","2","1","773","NA","659.29","NA","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA",,"3",2,,,,,
"2013","BE",8773,"3","2013","7",56281,55576,14639,14639,,,,,,,,14639,2738,0,0,1076,,0,,0,0,0,,705,,"NA","3","NA","1","1","1","1","1","1","1","1","5","4000","3","3","2","2","2","2","1","1","6","2","1","NA","NA","659.29","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","BE",8785,"2","2013","17",28194,27382,0,0,,,,,,,,0,711,0,0,0,,0,,0,0,14,,798,,"3","3","3","1","1","2","1","3","1","1","3","5","1500","3","NA","2","2","1","2","2","1","6","2","1","NA","NA","390.62","NA","1","1","1","NA","NA","NA","NA","1","NA","1","1","NA","1","NA","NA","1",,"3",2,,,,,
"2013","BE",8804,"2","2013","18",53168,21704,0,0,,,,,,,,0,714,0,0,0,,50,,0,0,0,,31464,,"3","3","3","1","1","1","1","1","1","1","1","5","2500","3","3","2","2","1","2","3","1","5","1","1","680","NA","1180","NA","1","1","1","1","NA","NA","1","1","1","1","NA","1","NA","1","1","NA",,"3",1.8,,,,,
"2013","BE",8811,"3","2013","12",50687,49873,0,0,,,,,,,,0,1255,0,0,0,,0,,0,0,0,,813,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2500","3","3","2","2","2","2","3","1","6","2","1","NA","NA","659.29","NA","1","1","3","NA","1","NA","NA","NA","NA","NA","NA","1","NA","1","1","NA",,"3",1.8,,,,,
"2013","BE",8812,"3","2013","16",0,-21859,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,21859,,"3","3","NA","1","1","1","1","1","1","1","1","4","3000","1","2","2","2","2","1","2","3","6","2","1","NA","NA","738","936","1","1","3","NA","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","BE",8820,"2","2013","14",44892,25148,0,0,,,,,,,,0,0,0,0,0,,711,,0,0,35540,,-15795,,"3","3","NA","1","1","1","1","1","1","1","3","6","6000","3","3","2","2","2","2","1","2","6","1","1","NA","NA","486.16","939","1","1","3","NA","1","1","1","1","NA","NA","1","1","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","BE",8825,"2","2013","32",55989,54715,0,0,,,,,,,,0,6867,0,0,5920,,0,,0,0,0,,1274,,"3","3","NA","1","1","1","1","1","1","1","2","6","3000","3","NA","2","2","2","1","4","2","4","2","1","NA","NA","658.67","110","1","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",,"3",1.8,,,,,
"2013","BE",8828,"3","2013","16",11170,11138,0,0,,,,,,,,0,7941,0,0,0,,188,,0,0,0,,32,,"NA","3","NA","1","1","1","1","1","1","1","2","6","2000","3","NA","2","2","1","2","4","2","6","2","1","NA","NA","1416.34","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",,"3",1.8,,,,,
"2013","BE",8845,"2","2013","19",44613,43891,0,0,,,,,,,,0,0,0,0,0,,248,,0,0,722,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","3","5500","3","3","2","2","2","2","1","1","4","2","1","773","NA","919.9","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","BE",8851,"3","2013","16",51816,49980,0,0,,,,,,,,0,148,0,0,0,,14,,0,0,0,,1837,,"3","3","3","1","1","1","1","2","3","1","1","5","2500","2","NA","2","1","2","2","2","3","5","2","1","NA","NA","429.96","622","1","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA",,"3",2,,,,,
"2013","BE",8854,"2","2013","9",64971,60031,0,0,,,,,,,,0,4108,0,0,0,,0,,0,0,0,,4940,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2000","3","NA","2","1","1","2","1","1","6","2","1","NA","NA","427.82","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","BE",8878,"2","2013","34",68197,66542,0,0,,,,,,,,0,1510,0,0,0,,172,,0,0,0,,1655,,"NA","3","3","1","1","1","1","1","2","1","2","4","2700","1","NA","2","2","2","1","1","1","4","2","1","NA","NA","459","675","1","1","1","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1","2","NA",,"3",2,,,,,
"2013","BE",8885,"4","2013","8",19010,25413,0,0,,,,,,,,0,5715,0,0,0,,0,,0,0,0,,-6403,,"NA","3","3","1","1","1","1","1","1","1","1","6","2000","2","3","1","2","2","2","1","3","6","1","1","NA","NA","659.29","NA","1","1","1","1","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","BE",8897,"2","2013","59",641,-156,0,0,,,,,,,,0,250,0,0,0,,204,,0,0,522,,275,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","4","1","6","1","1","NA","NA","621.25","NA","1","1","1","1","1","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","BE",8905,"2","2013","19",46176,51922,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-5746,,"NA","3","3","1","1","1","1","1","1","1","3","4","2500","3","3","2","2","1","2","1","5","6","2","1","NA","NA","295.83","NA","1","1","1","NA","1","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA",,"3",2,,,,,
"2013","BE",8921,"2","2013","32",13190,28876,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-15686,,"3","3","NA","1","1","1","1","1","1","1","1","3","5000","3","NA","2","2","2","2","2","1","6","2","1","NA","NA","678.64","NA","1","1","1","1","1","1","1","1","1","1","NA","NA","NA","NA","NA","NA",,"3",1.6,,,,,
"2013","BE",8925,"2","2013","21",83658,81734,0,0,,,,,,,,0,2214,0,0,0,,221,,0,0,0,,1924,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2750","3","NA","2","2","2","2","3","1","6","2","1","NA","NA","659.29","NA","1","1","1","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","1",,"3",1.8,,,,,
"2013","BE",8927,"2","2013","34",108536,124718,0,0,,,,,,,,0,2259,0,0,14120,,0,,0,0,0,,-16182,,"NA","NA","3","1","1","1","1","1","1","1","1","4","1200","3","3","2","1","2","2","2","2","6","2","1","NA","NA","429","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","1",,"3",2,,,,,
"2013","BE",8941,"2","2013","9",244729,240506,0,0,,,,,,,,0,1792,0,0,0,,0,,0,0,1001,,3222,,"NA","3","NA","1","1","1","1","1","1","1","1","4","4000","2","3","2","2","2","2","4","1","6","2","1","NA","NA","659.29","NA","1","1","1","1","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA",,"3",2,,,,,
"2013","BE",8942,"2","2013","13",41445,29938,0,0,,,,,,,,0,255,0,0,0,,0,,0,0,0,,11507,,"3","3","NA","NA","1","1","1","1","1","1","1","1","1700","1","3","2","2","2","2","3","5","4","2","1","650","NA","914","900","1","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2",,"3",1.8,,,,,
"2013","BE",8959,"2","2013","12",54186,29306,0,0,,,,,,,,0,869,0,0,0,,0,,0,0,0,,24880,,"NA","3","3","2","1","1","1","1","1","1","1","4","3200","1","3","2","2","1","2","1","1","6","2","1","NA","NA","1165.61","NA","1","1","1","NA","1","1","1","NA","NA","NA","1","1","NA","1","NA","NA",,"3",2,,,,,
"2013","BE",8966,"2","2013","10",3180,-7502,0,0,,,,,,,,0,481,0,0,0,,0,,0,0,0,,10681,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1100","1","NA","2","2","2","2","4","2","5","2","1","NA","NA","394.39","NA","1","1","1","1","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1",,"3",1.6,,,,,
"2013","BE",8982,"2","2013","13",24051,22772,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1279,,"3","3","NA","1","1","1","1","1","1","1","1","6","1700","1","3","2","2","2","1","2","3","6","2","1","NA","NA","481.95","NA","1","1","1","1","NA","1","NA","1","NA","1","NA","NA","2","NA","NA","NA",,"3",2,,,,,
"2013","BE",8999,"2","2013","48",64996,39493,0,0,,,,,,,,0,0,0,0,0,,61,,0,0,0,,25502,,"3","3","3","1","1","1","1","1","1","1","1","4","1500","3","NA","2","2","2","1","1","2","3","2","1","399","NA","390.62","1600","1","1","1","NA","NA","NA","NA","NA","1","NA","1","1","1","NA","NA","NA",,"3",1.8,,,,,
"2013","BE",9003,"2","2013","15",67432,43358,0,0,,,,,,,,0,2608,0,0,0,,181,,0,0,0,,24074,,"NA","3","NA","1","1","1","1","1","1","1","1","6","5000","1","NA","2","2","2","2","1","1","6","2","1","NA","NA","427.82","803","1","1","1","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","BE",9016,"3","2013","32",44729,35449,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9281,,"NA","3","3","1","1","1","1","1","1","1","1","6","4000","3","NA","2","2","2","1","4","2","4","2","1","NA","NA","1416.34","NA","1","1","1","1","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1",,"3",2,,,,,
"2013","BE",9036,"2","2013","25",18384,17638,0,0,,,,,,,,0,3828,0,0,0,,0,,0,0,0,,746,,"NA","NA","NA","1","2","2","1","1","1","1","2","4","1400","2","NA","2","2","2","2","3","1","6","2","1","925","NA","245.5","NA","1","1","1","1","NA","NA","NA","1","NA","NA","1","NA","3","NA","1","1",,"3",1.8,,,,,
"2013","BE",9038,"3","2013","15",55314,46789,0,0,,,,,,,,0,0,0,0,0,,533,,0,0,152,,8374,,"NA","3","NA","1","1","1","1","1","1","1","1","5","3000","1","NA","2","2","2","2","NA","2","4","2","1","NA","NA","462.83","NA","1","1","1","NA","1","1","NA","1","1","NA","NA","NA","1","NA","NA","1",,"3",1.8,,,,,
"2013","BE",9065,"4","2013","21",167935,166748,0,0,,,,,,,,0,4127,0,0,0,,1542,,0,0,0,,1187,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2000","3","NA","2","2","2","1","1","1","6","2","1","NA","NA","427.82","110","1","1","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","BE",9070,"4","2013","7",152277,104746,0,0,,,,,,,,0,1053,0,0,1080,,80,,0,0,0,,47531,,"NA","3","NA","2","1","1","1","1","1","1","1","5","4000","2","3","2","2","2","2","3","1","6","1","1","NA","NA","397.64","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","1",,"4",2.1,,,,,
"2013","BE",9078,"2","2013","33",36452,-34127,0,0,,,,,,,,0,2931,0,0,0,,0,,0,0,0,,70580,,"3","3","NA","1","1","2","1","1","1","1","3","4","2500","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","404.29","NA","1","1","1","NA","1","NA","NA","1","NA","NA","2","NA","NA","1","NA","1",,"4",2.3,,,,,
"2013","BE",9080,"2","2013","12",184452,161311,0,0,,,,,,,,0,24173,0,0,0,,33533,,0,0,0,,23141,,"NA","NA","NA","1","1","1","1","1","1","1","1","4","5000","1","NA","2","2","2","1","4","3","6","2","1","NA","NA","387.52","110","1","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","BE",9101,"2","2013","16",271566,168680,0,0,,,,,,,,0,17593,0,0,0,,0,,0,0,803,,102083,,"3","NA","NA","1","1","1","1","1","1","1","1","4","20000","3","NA","2","2","2","1","3","1","4","2","1","NA","NA","658.67","NA","1","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA",,"4",2.3,,,,,
"2013","BE",9120,"2","2013","15",29964,25724,3591,3591,,,,,,,,3591,483,0,0,0,,58,,0,0,0,,4240,,"NA","3","3","1","1","1","1","1","1","3","3","5","1500","2","1","2","2","2","2","2","1","5","1","1","NA","NA","580","NA","1","1","1","2","NA","NA","NA","1","NA","1","NA","1","NA","NA","1","NA",,"4",2.1,,,,,
"2013","BE",9123,"2","2013","20",103978,51193,0,0,,,,,,,,0,0,0,0,0,,134,,0,0,0,,52784,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2000","1","NA","2","2","2","1","1","2","6","2","1","NA","NA","666.69","803","1","1","1","NA","1","NA","1","1","NA","1","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","BE",9129,"3","2013","18",33075,31954,0,0,,,,,,,,0,1466,0,0,0,,52,,0,0,0,,1121,,"NA","3","3","1","1","1","1","1","1","1","2","5","1300","3","NA","2","2","2","2","2","3","6","1","1","736","NA","1149","900","1","1","1","NA","NA","1","NA","1","1","NA","NA","NA","NA","NA","NA","1",,"4",2.3,,,,,
"2013","BE",9155,"3","2013","45",57205,50548,0,0,,,,,,,,0,2582,0,0,0,,7766,,0,0,2463,,4195,,"NA","3","NA","1","1","1","1","1","1","1","1","3","4000","3","3","2","2","2","2","1","1","3","2","1","NA","NA","659.29","NA","1","1","1","NA","NA","NA","NA","1","NA","1","NA","1","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","BE",9171,"3","2013","22",15739,-1690,0,0,,,,,,,,0,6310,0,0,0,,0,,0,0,0,,17429,,"3","3","NA","1","1","1","1","1","1","1","1","6","2000","1","NA","2","2","2","1","4","2","4","2","1","NA","NA","487.01","NA","1","1","1","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","BE",9176,"2","2013","18",65149,58950,0,0,,,,,,,,0,21420,0,0,0,,0,,0,0,0,,6199,,"3","3","NA","1","1","1","1","1","1","1","1","6","5000","3","3","2","2","2","1","4","1","6","2","1","NA","NA","658.67","NA","1","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",,"4",2.1,,,,,
"2013","BE",9189,"2","2013","8",68636,69153,0,0,,,,,,,,0,1969,0,0,0,,60,,0,0,0,,-517,,"3","3","3","1","1","1","1","1","1","1","1","4","3500","2","NA","2","2","1","2","NA","1","6","2","1","NA","NA","723.78","NA","1","1","1","1","1","NA","NA","1","NA","NA","NA","1","NA","NA","1","1",,"4",2.3,,,,,
"2013","BE",9195,"2","2013","24",123114,146348,0,0,,,,,,,,0,1111,0,0,1825,,0,,0,0,0,,-23234,,"3","3","NA","1","1","1","1","1","1","1","1","5","4200","1","NA","2","1","2","1","3","1","5","1","1","NA","NA","688.25","NA","1","1","1","NA","NA","NA","1","NA","1","NA","NA","1","NA","1","1","2",,"4",2.5,,,,,
"2013","BE",9200,"3","2013","6",38304,38302,0,0,,,,,,,,0,1344,0,0,0,,622,,0,0,0,,2,,"3","3","3","1","1","1","1","1","1","1","1","5","2500","3","3","1","2","2","1","1","1","6","2","1","NA","NA","223","NA","1","1","3","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1","1","1",,"4",2.1,,,,,
"2013","BE",9202,"2","2013","15",124662,101334,0,0,,,,,,,,0,2700,0,0,0,,161,,0,0,0,,23328,,"NA","3","NA","1","1","1","1","1","1","1","1","4","4000","1","3","2","2","2","2","3","1","6","2","1","NA","NA","658.67","NA","1","1","1","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","BE",9223,"2","2013","6",209435,209364,0,0,,,,,,,,0,8956,179110,0,0,,0,,0,0,0,,71,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2000","3","NA","2","2","1","1","4","2","6","2","1","NA","NA","387.52","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","BE",9252,"2","2013","34",42982,42411,0,0,,,,,,,,0,1148,0,0,0,,29,,0,0,211,,360,,"NA","3","NA","1","1","1","1","1","1","1","1","4","4500","3","1","2","2","2","2","2","3","6","2","1","NA","NA","486.16","NA","1","1","3","NA","1","1","NA","NA","NA","NA","1","NA","NA","1","NA","1",,"4",2.1,,,,,
"2013","BE",9264,"4","2013","40",94231,65145,0,0,,,,,,,,0,11091,0,0,0,,0,,0,0,0,,29085,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2000","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","774.67","803","1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",,"4",2.3,,,,,
"2013","BE",9277,"2","2013","17",48864,16298,0,0,,,,,,,,0,1109,0,0,0,,34,,0,0,0,,32566,,"NA","3","NA","2","1","1","1","1","1","1","1","5","3000","1","NA","2","2","2","2","1","3","5","2","1","NA","NA","448.75","675","1","1","1","NA","NA","NA","NA","NA","1","1","1","NA","1","NA","NA","NA",,"4",2.1,,,,,
"2013","BE",9308,"2","2013","12",31431,29277,0,0,,,,,,,,0,2123,0,0,0,,0,,0,0,0,,2154,,"3","3","NA","1","1","1","1","1","1","1","1","6","3500","2","NA","2","2","2","1","3","1","6","2","1","680","NA","779.38","NA","1","1","1","NA","1","1","1","NA","1","1","NA","NA","1","NA","NA","NA",,"4",2.5,,,,,
"2013","BE",9317,"3","2013","37",32840,32759,0,0,,,,,,,,0,1140,0,0,469,,23,,0,0,0,,82,,"3","3","3","1","1","1","1","1","1","1","1","3","2500","3","3","2","2","2","1","1","1","4","1","1","399","NA","783.88","500","1","1","1","1","1","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA",,"4",2.5,,,,,
"2013","BE",9319,"2","2013","12",172725,163802,0,0,,,,,,,,0,10508,0,0,0,,808,,0,0,0,,8923,,"NA","3","3","1","1","1","1","1","1","1","1","4","2000","1","NA","2","2","2","2","3","1","6","2","1","NA","NA","487.01","110","1","1","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","BE",9330,"2","2013","22",165046,164726,0,0,,,,,,,,0,4835,96692,0,0,,0,,0,0,0,,321,,"NA","3","3","1","1","1","1","1","1","1","1","4","2000","2","3","2","2","1","2","3","3","4","2","1","NA","NA","1416.34","803","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","BE",9337,"2","2013","13",7400,6497,0,0,,,,,,,,0,638,0,0,0,,0,,0,0,19,,883,,"3","3","3","1","1","1","1","1","1","1","1","5","2000","3","NA","2","2","2","1","1","1","5","2","1","NA","NA","678.64","NA","1","1","1","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","2","NA",,"4",1.9,,,,,
"2013","BE",9347,"2","2013","24",40902,44793,0,0,,,,,,,,0,1736,0,0,0,,48,,0,0,315,,-4206,,"3","3","NA","1","1","1","1","1","1","1","3","6","1500","1","NA","2","2","2","2","2","5","3","2","1","NA","NA","462.83","750","1","1","1","2","NA","NA","1","NA","1","NA","1","1","NA","1","NA","NA",,"4",2.1,,,,,
"2013","BE",9374,"2","2013","12",50913,41106,0,0,,,,,,,,0,8558,0,0,0,,252,,0,0,0,,9807,,"NA","3","NA","1","1","1","1","1","1","1","2","6","2500","1","NA","2","2","2","2","4","1","4","2","1","NA","NA","487.01","NA","1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","BE",9376,"2","2013","23",59241,40204,0,0,,,,,,,,0,27426,0,0,0,,0,,0,0,0,,19037,,"NA","3","3","1","1","1","1","1","1","1","1","5","2000","3","NA","2","1","1","2","4","1","6","2","1","NA","NA","919.9","NA","1","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","BE",9387,"3","2013","16",6923,6846,0,0,,,,,,,,0,398,0,0,0,,0,,0,0,0,,77,,"NA","3","NA","2","1","1","1","1","1","1","1","4","2500","3","NA","2","2","1","1","3","2","4","2","1","NA","NA","1607","NA","1","1","1","NA","NA","1","NA","NA","1","NA","1","NA","1","NA","NA","3",,"4",2.5,,,,,
"2013","BE",9394,"2","2013","10",55911,51208,0,0,,,,,,,,0,3474,0,0,1431,,72,,0,0,37,,4667,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2500","3","NA","2","2","2","2","2","1","4","2","1","NA","NA","387.52","NA","1","1","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","BE",9404,"2","2013","16",94238,38032,0,0,,,,,,,,0,6842,0,0,0,,0,,0,0,0,,56207,,"NA","3","NA","1","1","1","1","1","1","1","3","5","4000","2","1","2","2","2","1","2","5","2","2","1","NA","NA","458.91","167","1","1","1","1","NA","NA","NA","1","1","NA","NA","1","1","NA","1","NA",,"4",2.1,,,,,
"2013","BE",9406,"2","2013","28",183024,181725,0,0,,,,,,,,0,33314,0,0,0,,0,,0,0,0,,1299,,"NA","3","NA","1","1","1","1","1","1","1","1","6","5000","3","NA","2","2","2","2","3","1","6","2","1","NA","NA","658.67","803","1","1","1","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","BE",9447,"3","2013","7",17924,-31071,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,48995,,"NA","3","3","1","1","1","1","1","1","1","1","6","20000","1","NA","2","2","2","1","1","2","6","2","1","1020","NA","427.82","NA","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","BE",9453,"4","2013","17",43752,42234,0,0,,,,,,,,0,7204,0,0,0,,0,,0,0,0,,1518,,"3","3","NA","1","1","1","1","1","1","1","1","4","1500","1","3","2","2","2","1","2","1","6","2","1","NA","NA","688","NA","1","1","1","NA","NA","NA","1","1","NA","NA","1","1","1","NA","NA","2",,"4",2.1,,,,,
"2013","BE",9471,"2","2013","27",29510,28226,0,0,,,,,,,,0,6172,0,0,0,,1143,,0,0,0,,1284,,"NA","3","3","1","1","1","1","1","1","1","1","5","2500","3","NA","2","1","2","2","1","5","4","2","1","NA","NA","1686.4","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","BE",9483,"3","2013","19",46945,39042,0,0,,,,,,,,0,2924,0,0,0,,102,,0,0,0,,7903,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2750","1","3","2","2","2","2","4","1","6","1","1","NA","NA","621.25","NA","1","1","1","NA","NA","NA","1","1","NA","NA","NA","NA","NA","1","NA","NA",,"4",2.1,,,,,
"2013","BE",9496,"2","2013","6",126678,164249,0,0,,,,,,,,0,4262,60052,0,0,,0,,0,0,31309,,-68880,,"3","3","3","1","1","1","1","1","1","1","1","4","2500","3","3","1","2","2","2","1","1","6","2","1","NA","NA","659.29","NA","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA",,"4",2.1,,,,,
