"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2013","BE",234703,928.937947494033,"4",1996,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",16,16,23470,"1","0","0","0"
"2013","BE",234811,928.937947494033,"4",1969,"1","1","1","4","11","NA","NA","NA","NA","NA","0","0",43,43,23481,"0.8952380952","0","0","0"
"2013","BE",234812,928.937947494033,"2",1974,"2","1","4","4","11","2","NA","NA","NA","NA","0","NA",39,38,23481,"0.7714285714","0","0","0"
"2013","BE",234813,928.937947494033,"3",2008,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",4,4,23481,"0.5","0","1","0"
"2013","BE",234871,928.937947494033,"1",1981,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",32,31,23487,"0.5619047619","0","0","0"
"2013","BE",234872,928.937947494033,"4",1982,"2","1","3","1","11","2","NA","32","NA","NA","NA","NA",31,30,23487,"1","0","0","0"
"2013","BE",234873,928.937947494033,"1",2010,"1","1","1","4","11","2","NA","NA","5","NA","NA","NA",3,2,23487,"1","0","0","0"
"2013","BE",235081,928.937947494033,"2",1955,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",58,57,23508,"1","0","1","0"
"2013","BE",235082,928.937947494033,"2",1959,"2","1","1","4","11","2","NA","NA","NA","NA","0","NA",54,53,23508,"99","0","0","0"
"2013","BE",235083,928.937947494033,"2",1989,"1","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",24,23,23508,"0.5","0","0","0"
"2013","BE",235091,928.937947494033,"3",1975,"1","1","4","4","11","2","NA","NA","NA","NA","NA","0",37,37,23509,"0.5833333333","0","0","0"
"2013","BE",235092,928.937947494033,"4",1979,"2","1","3","1","NA","2","NA","36","NA","NA","NA","0",34,33,23509,"0.9142857143","1","0","100"
"2013","BE",235093,928.937947494033,"2",2012,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",0,0,23509,"0.5833333333","0","0","0"
"2013","BE",235551,928.937947494033,"2",1975,"1","1","2","1","11","2","NA","NA","NA","NA","0","NA",37,37,23555,"0.9571428571","0","0","0"
"2013","BE",235552,928.937947494033,"1",1979,"2","1","1","4","11","5","NA","NA","NA","NA","NA","NA",33,33,23555,"0.75","0","0","0"
"2013","BE",235553,928.937947494033,"3",2012,"1","1","1","1","NA","5","NA","NA","6","0","NA","NA",0,0,23555,"0.5","0","0","0"
"2013","BE",236001,928.937947494033,"2",1973,"1","1","1","1","11","NA","NA","NA","NA","0","NA","NA",39,39,23600,"1","2","0","0"
"2013","BE",236002,928.937947494033,"1",1973,"2","1","4","1","NA","5","42","NA","NA","NA","NA","NA",40,39,23600,"0.5","0","0","0"
"2013","BE",236003,928.937947494033,"2",2002,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",11,10,23600,"0.9571428571","0","0","100"
"2013","BE",236004,928.937947494033,"2",2005,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",7,7,23600,"0","0","0","0"
"2013","BE",236111,928.937947494033,"2",1978,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",34,34,23611,"99","0","0","0"
"2013","BE",236112,928.937947494033,"1",1983,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",29,29,23611,"0","0","0","0"
"2013","BE",236113,928.937947494033,"2",2007,"1","1","4","4","11","NA","32","NA","NA","NA","NA","NA",5,5,23611,"99","2","0","0"
"2013","BE",236114,928.937947494033,"4",2009,"1","1","1","4","14","2","NA","NA","NA","NA","NA","NA",4,3,23611,"99","0","0","0"
"2013","BE",236421,928.937947494033,"4",1972,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",41,40,23642,"1","2","0","0"
"2013","BE",236422,928.937947494033,"3",1971,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",41,41,23642,"1","0","0","0"
"2013","BE",236423,928.937947494033,"2",2004,"1","1","3","4","11","2","NA","NA","NA","NA","NA","NA",9,8,23642,"99","0","0","10"
"2013","BE",236424,928.937947494033,"1",2008,"1","1","1","1","NA","5","NA","NA","NA","NA","0","NA",5,4,23642,"0","0","0","0"
"2013","BE",236461,928.937947494033,"1",1959,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",54,53,23646,"1","0","1","0"
"2013","BE",236462,928.937947494033,"4",1963,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",50,49,23646,"1","0","0","0"
"2013","BE",236463,928.937947494033,"4",1991,"2","1","3","1","NA","2","NA","NA","NA","NA","0","0",22,21,23646,"99","2","0","0"
"2013","BE",236464,928.937947494033,"3",1994,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",19,18,23646,"1","2","1","0"
"2013","BE",236591,928.937947494033,"4",1966,"1","1","1","4","11","2","NA","NA","NA","NA","0","NA",46,46,23659,"1","0","0","0"
"2013","BE",236592,928.937947494033,"3",1968,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",45,44,23659,"1","0","0","0"
"2013","BE",236593,928.937947494033,"1",1997,"2","1","1","1","11","5","NA","NA","6","NA","NA","NA",16,15,23659,"0.9678571429","0","0","0"
"2013","BE",236594,928.937947494033,"2",2000,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",13,12,23659,"0.6666666667","1","0","0"
"2013","BE",236631,928.937947494033,"3",1973,"1","1","3","4","11","2","NA","NA","NA","NA","0","NA",40,39,23663,"0","0","0","101"
"2013","BE",236632,928.937947494033,"2",2009,"1","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",4,3,23663,"99","1","0","0"
"2013","BE",236633,928.937947494033,"2",1984,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",29,28,23663,"99","0","0","101"
"2013","BE",236634,928.937947494033,"3",2011,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",1,1,23663,"0.7571428571","0","0","0"
"2013","BE",236691,928.937947494033,"2",1961,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",52,51,23669,"1","2","0","0"
"2013","BE",236692,928.937947494033,"1",1963,"2","1","3","4","11","5","NA","NA","NA","NA","NA","NA",50,49,23669,"0.8952380952","2","0","0"
"2013","BE",236693,928.937947494033,"3",1990,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",22,22,23669,"1","0","0","1"
"2013","BE",236694,928.937947494033,"2",1993,"1","1","3","1","11","2","NA","36","NA","NA","NA","NA",19,19,23669,"1","2","0","0"
"2013","BE",237101,928.937947494033,"1",1957,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",56,55,23710,"0.5","0","0","100"
"2013","BE",237102,928.937947494033,"1",1959,"2","1","4","1","11","5","NA","NA","NA","NA","0","NA",54,53,23710,"0.6","0","0","101"
"2013","BE",237103,928.937947494033,"1",1992,"1","1","4","4","11","2","NA","NA","0","NA","NA","NA",21,20,23710,"0.8857142857","0","0","0"
"2013","BE",237104,928.937947494033,"2",1992,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",21,20,23710,"0.8428571429","0","0","0"
"2013","BE",237191,928.937947494033,"2",1956,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",57,56,23719,"99","0","0","100"
"2013","BE",237192,928.937947494033,"3",1996,"1","1","3","1","14","2","NA","NA","NA","NA","NA","0",16,16,23719,"99","2","0","0"
"2013","BE",237193,928.937947494033,"4",1998,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",14,14,23719,"1","0","0","0"
"2013","BE",237194,928.937947494033,"4",1963,"2","1","3","4","11","5","NA","NA","NA","NA","0","0",49,49,23719,"99","0","0","0"
"2013","BE",237201,928.937947494033,"3",1972,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",41,40,23720,"1","0","0","0"
"2013","BE",237202,928.937947494033,"4",1971,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",41,41,23720,"1","0","0","0"
"2013","BE",237203,928.937947494033,"3",2004,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",9,8,23720,"0.9","0","1","0"
"2013","BE",237204,928.937947494033,"2",2008,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",5,4,23720,"0.3333333333","0","0","0"
"2013","BE",237401,928.937947494033,"4",1965,"1","1","3","4","NA","2","NA","NA","NA","NA","NA","NA",47,47,23740,"99","2","0","0"
"2013","BE",237402,928.937947494033,"1",1963,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",49,49,23740,"1","1","0","0"
"2013","BE",237403,928.937947494033,"4",1989,"2","1","4","4","11","2","NA","NA","NA","NA","NA","0",24,23,23740,"0","0","0","0"
"2013","BE",237404,928.937947494033,"2",1991,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",21,21,23740,"0.4488095238","2","0","0"
"2013","BE",237571,928.937947494033,"2",1978,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",34,34,23757,"99","0","0","0"
"2013","BE",237572,928.937947494033,"2",2005,"2","1","1","4","NA","2","NA","NA","NA","NA","NA","0",7,7,23757,"0.9761904762","2","0","101"
"2013","BE",237573,928.937947494033,"3",2007,"2","1","4","1","11","2","NA","32","NA","NA","NA","NA",5,5,23757,"0.680952381","0","0","0"
"2013","BE",237574,928.937947494033,"2",1980,"2","1","1","1","11","5","NA","NA","NA","0","NA","NA",33,32,23757,"0.9166666667","0","0","0"
"2013","BE",237601,928.937947494033,"2",1959,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","0",53,53,23760,"0.9285714286","0","0","0"
"2013","BE",237602,928.937947494033,"3",1960,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",53,52,23760,"0","0","0","0"
"2013","BE",237603,928.937947494033,"4",1985,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",28,27,23760,"99","0","0","0"
"2013","BE",237604,928.937947494033,"4",1987,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",26,25,23760,"1","0","0","0"
"2013","BE",237641,928.937947494033,"4",1975,"1","1","4","1","11","2","NA","NA","0","0","0","NA",37,37,23764,"0.5","0","0","0"
"2013","BE",237642,928.937947494033,"1",1977,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",35,35,23764,"99","0","0","0"
"2013","BE",237643,928.937947494033,"2",2002,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",11,10,23764,"0.45","2","0","0"
"2013","BE",237644,928.937947494033,"4",2004,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",8,8,23764,"0","0","0","0"
"2013","BE",237761,928.937947494033,"4",1979,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",34,33,23776,"0.9571428571","0","0","0"
"2013","BE",237762,928.937947494033,"1",1979,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",34,33,23776,"99","2","0","111"
"2013","BE",237763,928.937947494033,"1",2007,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",6,5,23776,"0.6666666667","0","0","0"
"2013","BE",237764,928.937947494033,"2",2009,"2","1","1","1","11","5","NA","NA","1","NA","NA","NA",4,3,23776,"1","0","0","0"
"2013","BE",238071,928.937947494033,"3",1978,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",34,34,23807,"1","0","0","0"
"2013","BE",238072,928.937947494033,"3",1980,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",32,32,23807,"1","0","0","1"
"2013","BE",238073,928.937947494033,"4",2002,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",10,10,23807,"0.5","0","0","0"
"2013","BE",238074,928.937947494033,"4",2004,"1","1","2","1","NA","5","NA","NA","NA","0","NA","NA",9,8,23807,"1","2","0","0"
"2013","BE",238281,928.937947494033,"3",1967,"1","1","4","1","11","5","NA","NA","NA","0","NA","NA",46,45,23828,"0.5","2","0","0"
"2013","BE",238282,928.937947494033,"4",1963,"2","1","4","1","11","2","NA","NA","NA","16","NA","NA",49,49,23828,"99","0","0","0"
"2013","BE",238283,928.937947494033,"4",1992,"2","1","2","4","11","5","NA","NA","NA","NA","NA","NA",21,20,23828,"0.2705600544","0","0","0"
"2013","BE",238284,928.937947494033,"1",1993,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",19,19,23828,"0.7714285714","0","0","0"
"2013","BE",238321,928.937947494033,"4",1957,"1","1","1","1","NA","2","NA","NA","NA","NA","0","NA",56,55,23832,"99","0","0","1"
"2013","BE",238322,928.937947494033,"1",1959,"2","1","2","1","NA","2","NA","NA","0","NA","0","NA",53,53,23832,"1","0","0","0"
"2013","BE",238323,928.937947494033,"4",1992,"1","1","1","1","11","NA","NA","NA","NA","0","NA","NA",20,20,23832,"0.4142857143","0","0","0"
"2013","BE",238324,928.937947494033,"3",1992,"2","1","1","1","14","2","NA","NA","NA","NA","NA","NA",20,20,23832,"1","0","0","101"
"2013","BE",238701,928.937947494033,"2",1951,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",61,61,23870,"1","0","0","0"
"2013","BE",238702,928.937947494033,"2",1955,"2","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",57,57,23870,"0.5833333333","0","0","1"
"2013","BE",238703,928.937947494033,"1",1985,"2","1","3","1","11","NA","28","NA","NA","NA","NA","NA",27,27,23870,"1","2","0","0"
"2013","BE",238704,928.937947494033,"3",1987,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",26,25,23870,"0.9571428571","2","0","0"
"2013","BE",238721,928.937947494033,"4",1975,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",38,37,23872,"1","0","0","0"
"2013","BE",238722,928.937947494033,"1",2004,"2","1","3","1","11","2","32","NA","NA","NA","NA","NA",9,8,23872,"1","1","0","0"
"2013","BE",238723,928.937947494033,"2",2008,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",5,4,23872,"0.9444444444","1","0","0"
"2013","BE",238724,928.937947494033,"3",1975,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",38,37,23872,"0","0","0","0"
"2013","BE",238771,928.937947494033,"2",1983,"2","1","1","4","11","2","NA","NA","NA","NA","0","NA",29,29,23877,"0.8571428571","2","0","0"
"2013","BE",238772,928.937947494033,"2",1980,"1","1","1","1","11","2","NA","NA","4","NA","NA","NA",32,32,23877,"1","1","0","0"
"2013","BE",238773,928.937947494033,"4",2005,"2","1","4","1","11","2","NA","NA","NA","NA","0","NA",8,7,23877,"0.9285714286","0","0","0"
"2013","BE",238774,928.937947494033,"2",2008,"1","1","1","4","11","5","NA","NA","NA","NA","NA","NA",4,4,23877,"99","0","1","0"
"2013","BE",239121,928.937947494033,"2",1959,"1","1","3","1","NA","2","NA","NA","NA","0","NA","NA",54,53,23912,"99","0","1","0"
"2013","BE",239122,928.937947494033,"2",1963,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",50,49,23912,"1","0","0","0"
"2013","BE",239123,928.937947494033,"1",1991,"2","1","3","4","11","2","NA","NA","NA","NA","0","0",22,21,23912,"0.7916666667","0","0","101"
"2013","BE",239124,928.937947494033,"4",1994,"2","1","4","4","11","5","NA","NA","NA","NA","0","NA",18,18,23912,"99","0","1","0"
"2013","BE",239501,928.937947494033,"1",1974,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",39,38,23950,"99","0","0","100"
"2013","BE",239502,928.937947494033,"2",2002,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",10,10,23950,"99","0","0","0"
"2013","BE",239503,928.937947494033,"1",2005,"1","1","4","1","NA","5","NA","NA","NA","NA","NA","3",8,7,23950,"0","0","0","100"
"2013","BE",239504,928.937947494033,"2",1975,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",38,37,23950,"99","0","0","0"
"2013","BE",239671,928.937947494033,"4",1969,"1","1","4","4","11","2","NA","NA","NA","NA","0","NA",43,43,23967,"1","2","0","0"
"2013","BE",239672,928.937947494033,"4",1962,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",50,50,23967,"0.2857142857","0","0","0"
"2013","BE",239673,928.937947494033,"3",1999,"2","1","2","1","11","NA","NA","32","NA","NA","NA","NA",13,13,23967,"99","2","0","100"
"2013","BE",239674,928.937947494033,"2",2000,"2","1","1","4","11","2","NA","NA","3","NA","NA","NA",13,12,23967,"99","1","1","0"
"2013","BE",239681,928.937947494033,"1",1975,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",38,37,23968,"1","0","0","10"
"2013","BE",239682,928.937947494033,"4",1977,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",36,35,23968,"99","2","0","0"
"2013","BE",239683,928.937947494033,"2",2002,"2","1","2","4","11","2","NA","NA","NA","NA","NA","NA",10,10,23968,"0.9285714286","1","0","0"
"2013","BE",239684,928.937947494033,"3",2004,"1","1","1","1","11","2","NA","NA","NA","NA","NA","0",8,8,23968,"0.5428571429","0","0","100"
"2013","BE",239731,928.937947494033,"2",1951,"1","1","3","1","11","5","NA","32","NA","NA","NA","NA",62,61,23973,"1","0","0","0"
"2013","BE",239732,928.937947494033,"3",1955,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",57,57,23973,"0.5","2","0","0"
"2013","BE",239733,928.937947494033,"1",1985,"2","1","1","4","11","2","NA","28","NA","0","NA","NA",27,27,23973,"1","0","0","0"
"2013","BE",239734,928.937947494033,"4",1987,"1","1","1","1","NA","5","NA","NA","NA","NA","NA","NA",25,25,23973,"0.9","2","0","101"
"2013","BE",240001,928.937947494033,"1",1967,"1","1","2","1","NA","NA","NA","NA","NA","NA","0","NA",45,45,24000,"0.3333333333","0","0","111"
"2013","BE",240002,928.937947494033,"1",1963,"2","1","3","1","11","2","NA","NA","NA","NA","NA","0",49,49,24000,"0.6357142857","0","0","0"
"2013","BE",240003,928.937947494033,"4",1992,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",21,20,24000,"0.9714285714","2","0","0"
"2013","BE",240004,928.937947494033,"3",1993,"2","1","2","4","NA","5","NA","NA","NA","NA","NA","NA",19,19,24000,"0","0","0","0"
"2013","BE",240111,928.937947494033,"1",1959,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",54,53,24011,"1","0","0","0"
"2013","BE",240112,928.937947494033,"2",1960,"2","1","4","1","11","NA","NA","NA","4","NA","0","NA",53,52,24011,"1","0","1","0"
"2013","BE",240113,928.937947494033,"1",1985,"1","1","4","1","11","5","NA","NA","NA","NA","NA","0",28,27,24011,"1","2","0","0"
"2013","BE",240114,928.937947494033,"2",1987,"1","1","1","1","NA","5","NA","NA","NA","NA","0","NA",26,25,24011,"0.9571428571","0","0","0"
"2013","BE",240151,928.937947494033,"1",1969,"1","1","3","1","11","2","NA","NA","NA","0","NA","NA",43,43,24015,"0.7571428571","0","0","0"
"2013","BE",240152,928.937947494033,"4",1974,"2","1","4","4","11","2","NA","NA","NA","NA","NA","0",39,38,24015,"0","0","0","0"
"2013","BE",240153,928.937947494033,"1",2001,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",11,11,24015,"1","0","0","100"
"2013","BE",240154,928.937947494033,"3",2004,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",8,8,24015,"99","0","0","0"
"2013","BE",240371,928.937947494033,"2",1961,"1","1","2","1","NA","2","NA","NA","NA","NA","NA","NA",52,51,24037,"1","0","0","0"
"2013","BE",240372,928.937947494033,"2",1964,"2","1","4","1","11","2","NA","NA","NA","NA","NA","0",49,48,24037,"1","0","0","0"
"2013","BE",240373,928.937947494033,"4",1988,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",25,24,24037,"0.9285714286","0","0","0"
"2013","BE",240374,928.937947494033,"1",1991,"1","1","3","1","11","2","NA","NA","NA","0","NA","NA",22,21,24037,"1","0","0","100"
"2013","BE",240381,928.937947494033,"1",1960,"1","1","4","1","11","2","NA","NA","NA","NA","NA","0",53,52,24038,"0.6666666667","1","1","0"
"2013","BE",240382,928.937947494033,"4",1963,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",50,49,24038,"0","0","0","0"
"2013","BE",240383,928.937947494033,"2",1989,"1","1","1","4","11","5","NA","NA","NA","NA","NA","NA",24,23,24038,"0","1","0","0"
"2013","BE",240384,928.937947494033,"3",1991,"2","1","1","1","11","NA","NA","NA","NA","NA","0","NA",21,21,24038,"0.75","0","0","0"
"2013","BE",240821,928.937947494033,"1",1970,"1","1","3","1","11","2","28","32","0","0","NA","NA",42,42,24082,"1","0","1","100"
"2013","BE",240822,928.937947494033,"4",1972,"2","1","3","4","NA","NA","NA","32","NA","NA","NA","NA",40,40,24082,"99","0","0","0"
"2013","BE",240823,928.937947494033,"2",2001,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",12,11,24082,"1","0","0","0"
"2013","BE",240824,928.937947494033,"4",2003,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",9,9,24082,"1","0","0","0"
"2013","BE",241081,928.937947494033,"1",1970,"1","1","3","4","11","5","NA","NA","NA","NA","NA","NA",42,42,24108,"1","2","0","0"
"2013","BE",241082,928.937947494033,"3",1969,"2","1","1","1","11","2","25","NA","NA","NA","NA","NA",43,43,24108,"99","0","0","0"
"2013","BE",241083,928.937947494033,"2",2000,"2","2","4","4","11","2","NA","NA","NA","NA","NA","NA",12,12,24108,"1","2","0","101"
"2013","BE",241084,928.937947494033,"4",2003,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",10,9,24108,"0.2777777778","0","0","0"
"2013","BE",241451,928.937947494033,"4",1969,"1","1","1","4","11","2","NA","NA","NA","0","NA","NA",43,43,24145,"0","0","0","0"
"2013","BE",241452,928.937947494033,"2",1968,"2","1","1","4","11","2","NA","NA","NA","0","NA","NA",44,44,24145,"99","0","0","0"
"2013","BE",241453,928.937947494033,"4",1998,"1","1","4","1","11","NA","NA","NA","NA","45","NA","NA",14,14,24145,"0.9641760798","0","0","111"
"2013","BE",241454,928.937947494033,"4",1996,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",17,16,24145,"1","0","0","0"
