"DB010","DB020","DB030","DB040","DB062","DB090"
"2013","BE",26909,"BE22","NA","779.7232"
"2013","BE",26919,"BE22","NA","736.9436"
"2013","BE",26920,"BE22","NA","2325.074"
"2013","BE",26932,"BE22","NA","940.9103"
"2013","BE",26942,"BE22","NA","1230.891"
"2013","BE",26949,"BE22","NA","622.6636"
"2013","BE",26968,"BE22","NA","527.634"
"2013","BE",26991,"BE22","NA","857.7459"
"2013","BE",26994,"BE22","NA","1255.93"
"2013","BE",26997,"BE22","NA","527.0074"
"2013","BE",27005,"BE22","NA","918.8857"
"2013","BE",27008,"BE22","NA","719.3978"
"2013","BE",27022,"BE22","NA","664.2625"
"2013","BE",27033,"BE22","NA","843.5371"
"2013","BE",27056,"BE22","NA","2091.321"
"2013","BE",27068,"BE22","NA","586.7578"
"2013","BE",27089,"BE22","NA","930.9446"
"2013","BE",27093,"BE22","NA","687.6117"
"2013","BE",27096,"BE22","NA","597.0788"
"2013","BE",27103,"BE22","NA","740.7686"
"2013","BE",27118,"BE22","NA","788.1425"
"2013","BE",27122,"BE22","NA","632.3527"
"2013","BE",27148,"BE22","NA","876.8136"
"2013","BE",27159,"BE22","NA","1004.827"
"2013","BE",27161,"BE22","NA","604.17"
"2013","BE",27172,"BE22","NA","987.9362"
"2013","BE",27175,"BE22","NA","2106.054"
"2013","BE",27176,"BE22","NA","526.7358"
"2013","BE",27192,"BE22","NA","701.9133"
"2013","BE",27206,"BE22","NA","1412.769"
"2013","BE",27208,"BE22","NA","1224.211"
"2013","BE",27217,"BE22","NA","689.3999"
"2013","BE",27220,"BE22","NA","430.139"
"2013","BE",27250,"BE22","NA","2079.452"
"2013","BE",27275,"BE22","NA","1599.073"
"2013","BE",27287,"BE22","NA","1062.018"
"2013","BE",27309,"BE22","NA","2091.321"
"2013","BE",27322,"BE22","NA","1085.764"
"2013","BE",27335,"BE22","NA","1175.18"
"2013","BE",27381,"BE22","NA","903.1631"
"2013","BE",27382,"BE22","NA","753.4913"
"2013","BE",27390,"BE22","NA","562.8707"
"2013","BE",27393,"BE22","NA","763.6398"
"2013","BE",27401,"BE22","NA","1310.676"
"2013","BE",27413,"BE22","NA","909.9928"
"2013","BE",27416,"BE22","NA","249.0305"
"2013","BE",27427,"BE22","NA","771.3508"
"2013","BE",27428,"BE22","NA","779.0068"
"2013","BE",27434,"BE22","NA","570.8128"
"2013","BE",27456,"BE22","NA","756.6918"
"2013","BE",27460,"BE22","NA","521.6684"
"2013","BE",27464,"BE22","NA","1409.112"
"2013","BE",27476,"BE22","NA","621.1562"
"2013","BE",27478,"BE22","NA","950.5334"
"2013","BE",27490,"BE22","NA","643.2787"
"2013","BE",27491,"BE22","NA","693.864"
"2013","BE",27506,"BE22","NA","599.5094"
"2013","BE",27524,"BE22","NA","1100.584"
"2013","BE",27542,"BE22","NA","372.974"
"2013","BE",27553,"BE22","NA","566.8444"
"2013","BE",27563,"BE22","NA","1001.726"
"2013","BE",27564,"BE22","NA","605.3555"
"2013","BE",27596,"BE22","NA","2390.698"
"2013","BE",27633,"BE22","NA","454.6045"
"2013","BE",27660,"BE22","NA","1054.087"
"2013","BE",27664,"BE22","NA","1374.298"
"2013","BE",27665,"BE22","NA","505.7818"
"2013","BE",27679,"BE22","NA","1338.908"
"2013","BE",27694,"BE22","NA","620.0608"
"2013","BE",27723,"BE22","NA","716.0415"
"2013","BE",27730,"BE22","NA","1679.843"
"2013","BE",27733,"BE22","NA","885.4602"
"2013","BE",27751,"BE22","NA","339.3076"
"2013","BE",27843,"BE22","NA","1301.668"
"2013","BE",27861,"BE22","NA","548.8172"
"2013","BE",27873,"BE22","NA","537.8072"
"2013","BE",27887,"BE22","NA","808.7502"
"2013","BE",27924,"BE22","NA","1169.486"
"2013","BE",27930,"BE22","NA","4449.915"
"2013","BE",27936,"BE22","NA","924.107"
"2013","BE",27937,"BE22","NA","692.6504"
"2013","BE",27939,"BE22","NA","618.9195"
"2013","BE",27974,"BE22","NA","2037.366"
"2013","BE",27984,"BE22","NA","1070.614"
"2013","BE",27988,"BE22","NA","854.4461"
"2013","BE",27996,"BE22","NA","643.4594"
"2013","BE",28012,"BE22","NA","675.6514"
"2013","BE",28036,"BE22","NA","1066.618"
"2013","BE",28094,"BE22","NA","745.9994"
"2013","BE",28105,"BE22","NA","510.8883"
"2013","BE",28111,"BE22","NA","905.1219"
"2013","BE",28147,"BE22","NA","427.8349"
"2013","BE",28151,"BE22","NA","1984.959"
"2013","BE",28156,"BE22","NA","590.2984"
"2013","BE",28169,"BE22","NA","832.5894"
"2013","BE",28176,"BE22","NA","801.7769"
"2013","BE",28180,"BE22","NA","520.1559"
"2013","BE",28190,"BE22","NA","524.8676"
"2013","BE",28217,"BE22","NA","572.7563"
"2013","BE",28221,"BE22","NA","900.8655"
"2013","BE",28225,"BE22","NA","472.0746"
"2013","BE",28234,"BE22","NA","542.2739"
"2013","BE",28253,"BE22","NA","1364.576"
"2013","BE",28254,"BE22","NA","1206.979"
"2013","BE",28264,"BE22","NA","1538.2"
"2013","BE",28266,"BE22","NA","682.476"
"2013","BE",28267,"BE22","NA","743.0472"
"2013","BE",28277,"BE22","NA","889.6816"
"2013","BE",28280,"BE22","NA","947.1243"
"2013","BE",28287,"BE22","NA","597.0788"
"2013","BE",28289,"BE22","NA","953.6042"
"2013","BE",28302,"BE22","NA","771.1845"
"2013","BE",28326,"BE22","NA","716.0415"
"2013","BE",28356,"BE22","NA","727.2008"
"2013","BE",28377,"BE22","NA","950.9055"
"2013","BE",28409,"BE22","NA","1387.418"
"2013","BE",28411,"BE22","NA","845.1466"
"2013","BE",28419,"BE22","NA","1234.264"
"2013","BE",28423,"BE22","NA","884.0309"
"2013","BE",28437,"BE22","NA","1209.019"
"2013","BE",28445,"BE22","NA","2667.012"
"2013","BE",28449,"BE22","NA","1980.875"
"2013","BE",28462,"BE22","NA","579.6698"
"2013","BE",28465,"BE22","NA","2187.763"
"2013","BE",28490,"BE22","NA","781.0825"
"2013","BE",28512,"BE22","NA","655.3301"
"2013","BE",28519,"BE22","NA","471.3751"
"2013","BE",28532,"BE22","NA","720.2424"
"2013","BE",28542,"BE22","NA","1254.912"
"2013","BE",28558,"BE22","NA","1258.741"
"2013","BE",28559,"BE22","NA","897.5513"
"2013","BE",28588,"BE22","NA","2058.531"
"2013","BE",28607,"BE22","NA","764.7255"
"2013","BE",28642,"BE22","NA","721.7041"
"2013","BE",28668,"BE22","NA","494.3588"
"2013","BE",28679,"BE22","NA","465.46"
"2013","BE",28696,"BE22","NA","746.2479"
"2013","BE",28730,"BE22","NA","695.0223"
"2013","BE",28744,"BE22","NA","567.8459"
"2013","BE",28748,"BE22","NA","805.249"
"2013","BE",28753,"BE22","NA","960.3941"
"2013","BE",28829,"BE22","NA","651.093"
"2013","BE",28836,"BE22","NA","827.4304"
"2013","BE",28837,"BE22","NA","587.3951"
"2013","BE",28845,"BE22","NA","1104.347"
"2013","BE",28848,"BE22","NA","513.7723"
"2013","BE",28855,"BE22","NA","1885.792"
"2013","BE",28864,"BE22","NA","624.3135"
"2013","BE",28869,"BE22","NA","764.032"
"2013","BE",28883,"BE22","NA","2757.864"
"2013","BE",28927,"BE22","NA","572.8631"
"2013","BE",28939,"BE22","NA","996.0842"
"2013","BE",28945,"BE22","NA","758.4865"
"2013","BE",28960,"BE22","NA","671.4478"
"2013","BE",28963,"BE22","NA","558.0946"
"2013","BE",28983,"BE22","NA","1274.03"
"2013","BE",28988,"BE22","NA","965.654"
"2013","BE",28989,"BE22","NA","620.8953"
"2013","BE",29004,"BE22","NA","426.4436"
"2013","BE",29019,"BE22","NA","1167.407"
"2013","BE",29046,"BE22","NA","693.0735"
"2013","BE",29074,"BE22","NA","1484.359"
"2013","BE",29091,"BE22","NA","826.3343"
"2013","BE",29092,"BE22","NA","906.9918"
"2013","BE",29093,"BE22","NA","812.8843"
"2013","BE",29104,"BE22","NA","1025.004"
"2013","BE",29107,"BE22","NA","1732.686"
"2013","BE",29112,"BE22","NA","479.4687"
"2013","BE",29118,"BE22","NA","602.0903"
"2013","BE",29133,"BE22","NA","586.5787"
"2013","BE",29137,"BE22","NA","1105.256"
"2013","BE",29142,"BE22","NA","393.2031"
"2013","BE",29151,"BE22","NA","454.4916"
"2013","BE",29152,"BE22","NA","785.5517"
"2013","BE",29169,"BE22","NA","386.1905"
"2013","BE",29222,"BE22","NA","552.2468"
"2013","BE",29224,"BE22","NA","639.1376"
"2013","BE",29232,"BE22","NA","1142.156"
"2013","BE",29246,"BE22","NA","357.9181"
"2013","BE",29273,"BE22","NA","475.7423"
"2013","BE",29319,"BE22","NA","584.4289"
"2013","BE",29320,"BE22","NA","1018.475"
"2013","BE",29365,"BE22","NA","568.9524"
"2013","BE",29396,"BE22","NA","2290.737"
"2013","BE",29407,"BE22","NA","545.6416"
"2013","BE",29412,"BE22","NA","448.7433"
"2013","BE",29430,"BE22","NA","482.3421"
"2013","BE",29441,"BE22","NA","474.2895"
"2013","BE",29451,"BE22","NA","1375.897"
"2013","BE",29456,"BE22","NA","562.8089"
"2013","BE",29460,"BE22","NA","620.0391"
"2013","BE",29486,"BE22","NA","880.4873"
"2013","BE",29494,"BE22","NA","1178.973"
"2013","BE",29495,"BE22","NA","261.2179"
"2013","BE",29497,"BE22","NA","721.7041"
"2013","BE",29498,"BE22","NA","2290.737"
"2013","BE",29509,"BE22","NA","997.2097"
"2013","BE",29512,"BE22","NA","601.9259"
"2013","BE",29537,"BE22","NA","1230.603"
"2013","BE",29538,"BE22","NA","1212.103"
"2013","BE",29557,"BE22","NA","12881.1"
"2013","BE",29561,"BE22","NA","359.0191"
"2013","BE",29567,"BE22","NA","6862.886"
"2013","BE",29568,"BE22","NA","740.42"
"2013","BE",29570,"BE22","NA","238.1507"
"2013","BE",29611,"BE22","NA","717.2778"
"2013","BE",29618,"BE22","NA","1753.983"
"2013","BE",29643,"BE22","NA","927.7096"
"2013","BE",29664,"BE22","NA","894.4571"
"2013","BE",29682,"BE22","NA","2708.245"
"2013","BE",29766,"BE22","NA","696.7133"
"2013","BE",29786,"BE22","NA","1070.614"
"2013","BE",29787,"BE22","NA","1406.371"
"2013","BE",29799,"BE22","NA","1286.892"
"2013","BE",29808,"BE22","NA","590.757"
"2013","BE",29818,"BE22","NA","1228.113"
"2013","BE",29846,"BE22","NA","589.6576"
"2013","BE",29863,"BE22","NA","1488.458"
"2013","BE",29904,"BE22","NA","910.8262"
"2013","BE",29931,"BE22","NA","399.3906"
"2013","BE",29933,"BE22","NA","926.1573"
"2013","BE",29944,"BE22","NA","772.5591"
"2013","BE",29947,"BE22","NA","974.6676"
"2013","BE",29960,"BE22","NA","571.3328"
"2013","BE",29966,"BE22","NA","347.8625"
"2013","BE",29968,"BE22","NA","910.4948"
"2013","BE",29984,"BE22","NA","727.2008"
"2013","BE",29994,"BE22","NA","1356.157"
"2013","BE",30054,"BE22","NA","474.2895"
"2013","BE",30060,"BE22","NA","799.0359"
"2013","BE",30077,"BE22","NA","503.7887"
"2013","BE",30078,"BE22","NA","873.9956"
"2013","BE",30112,"BE22","NA","638.0977"
"2013","BE",30131,"BE22","NA","783.581"
"2013","BE",30134,"BE22","NA","898.9612"
"2013","BE",30140,"BE22","NA","592.0547"
"2013","BE",30147,"BE22","NA","331.4999"
"2013","BE",30172,"BE22","NA","948.8324"
"2013","BE",30175,"BE22","NA","953.2992"
"2013","BE",30208,"BE22","NA","880.4932"
"2013","BE",30211,"BE22","NA","782.03"
"2013","BE",30224,"BE22","NA","1577.3"
"2013","BE",30232,"BE22","NA","333.2455"
"2013","BE",30245,"BE22","NA","435.3817"
"2013","BE",30268,"BE22","NA","666.5373"
"2013","BE",30279,"BE22","NA","639.1376"
"2013","BE",30308,"BE22","NA","471.7167"
"2013","BE",30327,"BE22","NA","666.9688"
"2013","BE",30343,"BE22","NA","665.4108"
"2013","BE",30348,"BE22","NA","668.4835"
"2013","BE",30351,"BE22","NA","937.761"
"2013","BE",30391,"BE22","NA","7086.266"
"2013","BE",30421,"BE22","NA","1105.796"
"2013","BE",30432,"BE22","NA","796.4171"
"2013","BE",30449,"BE22","NA","522.27"
"2013","BE",30456,"BE22","NA","705.2716"
"2013","BE",30471,"BE22","NA","370.2553"
"2013","BE",30476,"BE22","NA","708.4895"
"2013","BE",30560,"BE22","NA","325.7543"
"2013","BE",30573,"BE22","NA","1172.319"
"2013","BE",30591,"BE22","NA","609.0538"
"2013","BE",30596,"BE22","NA","511.0023"
"2013","BE",30597,"BE22","NA","2325.074"
"2013","BE",30615,"BE22","NA","845.5162"
"2013","BE",30628,"BE22","NA","895.1097"
"2013","BE",30629,"BE22","NA","464.2384"
"2013","BE",30637,"BE22","NA","499.5133"
"2013","BE",30718,"BE22","NA","1124.367"
"2013","BE",30743,"BE22","NA","641.668"
"2013","BE",30746,"BE22","NA","1347.274"
"2013","BE",30747,"BE22","NA","579.9595"
"2013","BE",30758,"BE22","NA","662.8557"
"2013","BE",30781,"BE22","NA","317.1493"
"2013","BE",30787,"BE22","NA","987.3257"
"2013","BE",30804,"BE22","NA","627.5485"
"2013","BE",30806,"BE22","NA","659.0153"
"2013","BE",30827,"BE22","NA","1177.31"
"2013","BE",30837,"BE22","NA","2006.316"
"2013","BE",30865,"BE22","NA","1650.075"
"2013","BE",30898,"BE22","NA","691.7836"
"2013","BE",30902,"BE22","NA","4678.957"
"2013","BE",30904,"BE22","NA","531.6212"
"2013","BE",30918,"BE22","NA","546.0501"
"2013","BE",30922,"BE22","NA","917.7714"
"2013","BE",30944,"BE22","NA","534.2404"
"2013","BE",30949,"BE22","NA","614.3722"
"2013","BE",30978,"BE22","NA","853.9241"
"2013","BE",30994,"BE22","NA","611.1683"
"2013","BE",30997,"BE22","NA","1040.24"
"2013","BE",30998,"BE22","NA","1241.06"
"2013","BE",31020,"BE22","NA","537.3417"
"2013","BE",31062,"BE22","NA","557.5883"
"2013","BE",31098,"BE22","NA","839.4844"
"2013","BE",31109,"BE22","NA","711.1737"
"2013","BE",31125,"BE22","NA","985.0033"
"2013","BE",31131,"BE22","NA","762.4342"
"2013","BE",31179,"BE22","NA","1310.676"
"2013","BE",31190,"BE22","NA","849.2369"
"2013","BE",31221,"BE22","NA","838.1611"
"2013","BE",31239,"BE22","NA","824.9534"
"2013","BE",31258,"BE22","NA","3142.613"
"2013","BE",31264,"BE22","NA","727.4666"
"2013","BE",31270,"BE22","NA","649.301"
"2013","BE",31272,"BE22","NA","472.0696"
"2013","BE",31280,"BE22","NA","739.6494"
"2013","BE",31281,"BE22","NA","881.7443"
"2013","BE",31339,"BE22","NA","691.3676"
"2013","BE",31378,"BE22","NA","432.2387"
"2013","BE",31379,"BE22","NA","701.6656"
"2013","BE",31396,"BE22","NA","1435.798"
"2013","BE",31445,"BE22","NA","1196.289"
"2013","BE",31446,"BE22","NA","727.155"
"2013","BE",31474,"BE22","NA","1151.321"
"2013","BE",31476,"BE22","NA","1765.924"
"2013","BE",31481,"BE22","NA","1202.791"
"2013","BE",31499,"BE22","NA","598.7413"
"2013","BE",31504,"BE22","NA","977.0406"
"2013","BE",31523,"BE22","NA","714.6589"
"2013","BE",31531,"BE22","NA","1144.015"
"2013","BE",31553,"BE22","NA","1581.49"
"2013","BE",31570,"BE22","NA","1423.055"
"2013","BE",31577,"BE22","NA","2006.316"
"2013","BE",31591,"BE22","NA","430.139"
"2013","BE",31604,"BE22","NA","931.0231"
"2013","BE",31624,"BE22","NA","954.0973"
"2013","BE",31645,"BE22","NA","496.5967"
"2013","BE",31681,"BE22","NA","236.1863"
"2013","BE",31685,"BE22","NA","643.705"
"2013","BE",31697,"BE22","NA","622.6038"
"2013","BE",31702,"BE22","NA","939.4657"
"2013","BE",31738,"BE22","NA","1611.172"
"2013","BE",31749,"BE22","NA","497.5923"
"2013","BE",31760,"BE22","NA","1632.017"
"2013","BE",31768,"BE22","NA","848.7529"
"2013","BE",31779,"BE22","NA","541.7649"
"2013","BE",31785,"BE22","NA","1219.771"
"2013","BE",31798,"BE22","NA","722.1439"
"2013","BE",31801,"BE22","NA","835.6304"
"2013","BE",31810,"BE22","NA","691.6037"
"2013","BE",31844,"BE22","NA","691.0144"
"2013","BE",31853,"BE22","NA","1028.019"
"2013","BE",31855,"BE22","NA","601.9259"
"2013","BE",31869,"BE22","NA","597.4228"
"2013","BE",31889,"BE22","NA","776.0241"
"2013","BE",31903,"BE22","NA","506.9403"
"2013","BE",31924,"BE22","NA","1186.924"
"2013","BE",31926,"BE22","NA","410.2389"
"2013","BE",31949,"BE22","NA","1449.532"
"2013","BE",31965,"BE22","NA","1580.783"
"2013","BE",31987,"BE22","NA","1157.73"
"2013","BE",32001,"BE22","NA","513.4085"
"2013","BE",32047,"BE22","NA","556.7119"
"2013","BE",32049,"BE22","NA","471.7167"
"2013","BE",32075,"BE22","NA","730.1859"
"2013","BE",32095,"BE22","NA","633.698"
"2013","BE",32098,"BE22","NA","448.7433"
"2013","BE",32103,"BE22","NA","592.4408"
"2013","BE",32124,"BE22","NA","696.7133"
"2013","BE",32126,"BE22","NA","461.5757"
"2013","BE",32131,"BE22","NA","530.6996"
"2013","BE",32135,"BE22","NA","506.8236"
"2013","BE",32143,"BE22","NA","3538.623"
"2013","BE",32162,"BE22","NA","1952.491"
"2013","BE",32178,"BE22","NA","907.8417"
"2013","BE",32201,"BE22","NA","696.5215"
"2013","BE",32225,"BE22","NA","4449.915"
"2013","BE",32236,"BE22","NA","1104.347"
"2013","BE",32245,"BE22","NA","657.7113"
"2013","BE",32263,"BE22","NA","737.5301"
"2013","BE",32267,"BE22","NA","607.9759"
"2013","BE",32269,"BE22","NA","1266.982"
"2013","BE",32276,"BE22","NA","657.5079"
"2013","BE",32296,"BE22","NA","1546.154"
"2013","BE",32304,"BE22","NA","339.3076"
"2013","BE",32307,"BE22","NA","1217.313"
"2013","BE",32338,"BE22","NA","2182.942"
"2013","BE",32405,"BE22","NA","416.2159"
"2013","BE",32412,"BE22","NA","581.1467"
"2013","BE",32419,"BE22","NA","1037.323"
"2013","BE",32427,"BE22","NA","523.654"
"2013","BE",32442,"BE22","NA","560.7092"
"2013","BE",32483,"BE22","NA","806.3199"
"2013","BE",32494,"BE22","NA","835.7235"
"2013","BE",32522,"BE22","NA","605.8684"
"2013","BE",32538,"BE22","NA","1099.81"
"2013","BE",32539,"BE22","NA","627.0741"
"2013","BE",32556,"BE22","NA","816.974"
"2013","BE",32563,"BE22","NA","1139.988"
"2013","BE",32588,"BE22","NA","717.3578"
"2013","BE",32595,"BE22","NA","506.2722"
"2013","BE",32616,"BE22","NA","1374.568"
"2013","BE",32618,"BE22","NA","549.2487"
"2013","BE",32674,"BE22","NA","1328.131"
"2013","BE",32687,"BE22","NA","1671.002"
"2013","BE",32689,"BE22","NA","944.154"
"2013","BE",32717,"BE22","NA","711.5461"
"2013","BE",32750,"BE22","NA","709.5802"
"2013","BE",32799,"BE22","NA","677.9212"
"2013","BE",32808,"BE22","NA","459.7031"
"2013","BE",32810,"BE22","NA","901.0913"
"2013","BE",32823,"BE22","NA","604.3317"
"2013","BE",32832,"BE22","NA","701.7622"
"2013","BE",32839,"BE22","NA","495.9379"
"2013","BE",32875,"BE22","NA","1753.983"
"2013","BE",32898,"BE22","NA","2091.321"
"2013","BE",32907,"BE22","NA","1383.677"
"2013","BE",32910,"BE22","NA","521.1459"
"2013","BE",32936,"BE22","NA","884.2191"
"2013","BE",32947,"BE22","NA","2058.531"
"2013","BE",32967,"BE22","NA","761.6099"
"2013","BE",32971,"BE22","NA","2826.392"
"2013","BE",32996,"BE22","NA","1744.125"
"2013","BE",33022,"BE22","NA","881.6218"
"2013","BE",33039,"BE22","NA","1018.913"
"2013","BE",33119,"BE22","NA","864.4169"
"2013","BE",33128,"BE22","NA","1730.328"
"2013","BE",33145,"BE22","NA","813.8271"
"2013","BE",33159,"BE22","NA","1372.822"
"2013","BE",33171,"BE22","NA","364.9985"
"2013","BE",33179,"BE22","NA","727.155"
"2013","BE",33181,"BE22","NA","1437.291"
"2013","BE",33186,"BE22","NA","965.5063"
"2013","BE",33191,"BE22","NA","1029.809"
"2013","BE",33204,"BE22","NA","711.0397"
"2013","BE",33223,"BE22","NA","964.829"
"2013","BE",33227,"BE22","NA","595.705"
"2013","BE",33231,"BE22","NA","740.3677"
"2013","BE",33245,"BE22","NA","675.2227"
"2013","BE",33250,"BE22","NA","1110.637"
"2013","BE",33256,"BE22","NA","676.9393"
"2013","BE",33268,"BE22","NA","405.8902"
"2013","BE",33278,"BE22","NA","1380.37"
"2013","BE",33293,"BE22","NA","590.3839"
"2013","BE",33321,"BE22","NA","1382.583"
"2013","BE",33326,"BE22","NA","1277.889"
"2013","BE",33340,"BE22","NA","846.1242"
"2013","BE",33342,"BE22","NA","1599.073"
"2013","BE",33393,"BE22","NA","4601.758"
"2013","BE",33439,"BE22","NA","1229.157"
"2013","BE",33475,"BE22","NA","2381.862"
"2013","BE",33496,"BE22","NA","916.1073"
"2013","BE",33506,"BE22","NA","753.0822"
"2013","BE",33507,"BE22","NA","728.9906"
"2013","BE",33513,"BE23","NA","1138.181"
"2013","BE",33521,"BE23","NA","707.8534"
"2013","BE",33522,"BE23","NA","616.9583"
"2013","BE",33531,"BE23","NA","1277.47"
"2013","BE",33534,"BE23","NA","548.9376"
"2013","BE",33562,"BE23","NA","504.3547"
"2013","BE",33584,"BE23","NA","555.9639"
"2013","BE",33586,"BE23","NA","769.2013"
"2013","BE",33595,"BE23","NA","710.1274"
"2013","BE",33639,"BE23","NA","2267.373"
"2013","BE",33654,"BE23","NA","851.9107"
"2013","BE",33655,"BE23","NA","260.5709"
"2013","BE",33658,"BE23","NA","578.1256"
"2013","BE",33661,"BE23","NA","506.079"
"2013","BE",33665,"BE23","NA","613.1698"
"2013","BE",33666,"BE23","NA","7086.266"
"2013","BE",33712,"BE23","NA","12881.1"
"2013","BE",33737,"BE23","NA","842.2052"
"2013","BE",33744,"BE23","NA","666.4999"
"2013","BE",33754,"BE23","NA","2290.737"
"2013","BE",33767,"BE23","NA","462.7855"
"2013","BE",33792,"BE23","NA","290.3286"
"2013","BE",33796,"BE23","NA","605.3679"
"2013","BE",33798,"BE23","NA","485.185"
"2013","BE",33859,"BE23","NA","2111.638"
"2013","BE",33875,"BE23","NA","579.2883"
"2013","BE",33876,"BE23","NA","1190.556"
"2013","BE",33910,"BE23","NA","822.22"
"2013","BE",33921,"BE23","NA","767.3274"
"2013","BE",33957,"BE23","NA","818.5346"
"2013","BE",33964,"BE23","NA","868.9075"
"2013","BE",34007,"BE23","NA","869.7685"
"2013","BE",34012,"BE23","NA","1175.18"
"2013","BE",34040,"BE23","NA","622.176"
"2013","BE",34073,"BE23","NA","528.288"
"2013","BE",34113,"BE23","NA","757.6039"
"2013","BE",34141,"BE23","NA","686.3183"
"2013","BE",34144,"BE23","NA","962.8986"
"2013","BE",34165,"BE23","NA","981.5899"
"2013","BE",34168,"BE23","NA","929.9641"
"2013","BE",34204,"BE23","NA","860.4159"
"2013","BE",34231,"BE23","NA","531.6212"
"2013","BE",34240,"BE23","NA","1244.366"
"2013","BE",34249,"BE23","NA","597.5326"
"2013","BE",34274,"BE23","NA","842.9794"
"2013","BE",34298,"BE23","NA","1009.998"
"2013","BE",34315,"BE23","NA","522.0488"
"2013","BE",34323,"BE23","NA","450.5038"
"2013","BE",34344,"BE23","NA","1242.269"
"2013","BE",34346,"BE23","NA","1688.838"
"2013","BE",34347,"BE23","NA","926.378"
"2013","BE",34358,"BE23","NA","801.0266"
"2013","BE",34363,"BE23","NA","567.264"
"2013","BE",34368,"BE23","NA","1538.2"
"2013","BE",34370,"BE23","NA","807.0782"
"2013","BE",34372,"BE23","NA","1488.421"
"2013","BE",34388,"BE23","NA","1765.924"
"2013","BE",34398,"BE23","NA","217.023"
"2013","BE",34411,"BE23","NA","568.7489"
"2013","BE",34469,"BE23","NA","546.7237"
"2013","BE",34475,"BE23","NA","520.3045"
"2013","BE",34486,"BE23","NA","709.9837"
"2013","BE",34499,"BE23","NA","1393.79"
"2013","BE",34556,"BE23","NA","781.223"
"2013","BE",34585,"BE23","NA","440.1593"
"2013","BE",34632,"BE23","NA","6862.886"
"2013","BE",34647,"BE23","NA","1388.749"
"2013","BE",34659,"BE23","NA","2981.102"
"2013","BE",34665,"BE23","NA","676.9097"
"2013","BE",34672,"BE23","NA","528.0897"
"2013","BE",34681,"BE23","NA","776.9743"
"2013","BE",34692,"BE23","NA","1083.094"
"2013","BE",34720,"BE23","NA","2030.539"
"2013","BE",34723,"BE23","NA","794.5124"
